#TAXONOMY	Kingdom	Phylum	Class	Order	Family	Genus	Species
530648de66689082c6ed3015ae64cce5	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Spirosomaceae	Runella	uncultured_bacterium
0ec321f1ca5fea98bc35ac049c04e9cb	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	uncultured	
6a5629265e9c0242f8b80658c2f8498e	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae		
e33aa66cd111f45cb4366d930326599d	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales			
daf26691724cdb1aa583307cd98351f9	Bacteria	Proteobacteria	Gammaproteobacteria	Nitrosococcales	Methylophagaceae	Methylophaga	
2131153e74872b93a55ce2ed33a2b4a7	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Halomonadaceae	Halomonas	
ddfc0a815541747a4ca2382115bef85a	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Chitinimonadaceae	Chitinimonas	Chitinimonas_viridis
4181ff2f82283848c6933efe1158f71d	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Aquabacterium	
e27695f7f1c9520989df31d7c70f0f23	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Chthoniobacteraceae	LD29	
00bc7f12353bdd8d9f1df7cf36e83a42	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	
f945b33f7d65cebfdd4083595415d67b	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	
7879530a66a23d3c55c96c94f4596462	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Rheinheimera	
f066fb83cc5efafacfd3717b80ce1752	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	
b56465540fa3e7f64d229061e0ac9021	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae		
fe0b069545e9e4c4ae88fd0c7ac8fb28	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Rheinheimera	
a7dd0505769c217ef0756670cfef40e1	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae		
bb1ca3f578d0f34cc431c7baeb1643af	Bacteria	Bacteroidota	Bacteroidia				
be9a12cd7fbbc730a80203242be189b6	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Psychrobacter	
5fcc8fd1a597ec1438a820c5b6961901	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Rheinheimera	
0dcf771945c80751fc9308e6e10fc7cd	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae		
8722d3826c782ba050983ee133d39f4f	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Psychrobacter	
8f19a9f4b1b32fe44a1b72fb192d007f	Bacteria	Firmicutes	Desulfitobacteriia	Desulfitobacteriales	Desulfitobacteriales	TC1	uncultured_bacterium
a5429d1be13c194ce9e92f8192565ce1	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Chryseobacterium	
30a535f8ce28d0c68a230bfe378e7774	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	Microtrichaceae	IMCC26207	
3eeb543705dafd20328d45f90c40e289	Bacteria	Firmicutes	Bacilli	Staphylococcales	Staphylococcaceae	Salinicoccus	
24075bcfd62523c19c573bcc7beaff1c	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Aurantisolimonas	
86323f967d69edee328563a800b5e983	Bacteria	Bacteroidota	Bacteroidia				
2d56600706aa3c329699a2561d7572c2	Bacteria	Cyanobacteria	Cyanobacteriia	Cyanobacteriales			
e6ce0334d8fae41bdc264d630602d9d0	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiales_Incertae_Sedis		
6aa93a76fe45db7f948727cbe63fb2cd	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	
db8bc2f77609373b8bdc5903732b405b	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Halomonadaceae	Halomonas	Halomonas_saccharevitans
3616a799c11a9bc89c86a5704003be71	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae		
27e32f6db0cd3c1334631a4e735c3dbb	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Chthoniobacteraceae	LD29	
b4876f69aefde1a02a595da35c52a7ab	Bacteria						
ec49866c5e807febc7cf82033e5d2dc3	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Peptostreptococcaceae		
f5cf4b6e1e5558dce8266f0ada9321b6	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	
63c973660ff42b5bd2be6d9a6ab073ff	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae		
b3896bb25026244a41d881a13d20b8c8	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Rheinheimera	
cb08050e51f5f2203004520ed88495c0	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Psychrobacter	
0b23b2dbb482c801aa84aeb072ece66b	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Rickettsiaceae		
1f6215c0d34576e1337aec53878cca22	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Cloacibacterium	
003c61908c84552e38f765fee25e47e7	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Saccharimonadaceae	TM7x	
ab08a8b3c9de4aa00017eebfc9ef4a39	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas	
d10f55b06208ae44a688b09fbadfd561	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae		
914f4e5d6efc148472b339b2dd8c60d8	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Halomonadaceae	Halomonas	
6ec3a763904726bb0a2ef4c4dd600699	Bacteria	Actinobacteriota	Actinobacteria				
dac497140b4902586f24e10515f31a38	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	cvE6	cvE6	uncultured_bacterium
e12013dd2ddc7702062374799b0a10f7	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Carnobacterium	
415a7c50d5f5b573c7ffd98aaeb9dcb3	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Planococcus	
083f70eb4afdce4f40e40b85d38121df	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Paucibacter	Paucibacter_toxinivorans
371c87c94c119f05a72449c3004e6706	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae		
f989188dca719c2e7909b8ffd3840016	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae		
d1d42695f5059d997e075fc18a74dbcf	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Psychrobacter	
6d237942b8b8c75b7cbd43e2edb62d44	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Rhizobacter	
f6ae78ece44dfa3c081f627812a6eaee	Bacteria	Cyanobacteria	Cyanobacteriia	Phormidesmiales	Nodosilineaceae		
a1ceb5b1eeeb105c9e98cb2c2be0b98a	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	
c7ca2a23aba2adb6ff4f99f723171c08	Bacteria	Proteobacteria	Alphaproteobacteria	Holosporales	Holosporaceae	uncultured	
6931b451dc036e057eaf6c2eb73e1552	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae		
657588736a94c25e791cd6dde88d86b4	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Rheinheimera	
3d93cb95923a9760a91ac65c810ded8d	Bacteria	Proteobacteria	Alphaproteobacteria				
146978187db920f9490eddad5c69bc97	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	
b8c582ab85c60c911f053d78b9695782	Bacteria	Actinobacteriota	Actinobacteria				
2e2b78d09742e3a562afe13fe4dd582f	Bacteria	Actinobacteriota	Actinobacteria				
867f56d4291cce505e37084fae63ea13	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Rhizobacter	
e701ad6bc9696855719963c428ed02f2	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae		
a1f957e570bc53a7d07c46b37e5b6aae	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	
89be52058f7dda91a0ba3544ab9a1d0e	Bacteria	Firmicutes	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus	
dd32205ababb9dc79ae29ccb44403a36	Bacteria						
e84ee5eb7f49b5cdb50c76cc1063fb9d	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Neisseriaceae	uncultured	
bba30aab7b5d44ea28b5320825f83cd7	Bacteria	Nitrospirota	Nitrospiria	Nitrospirales	Nitrospiraceae	Nitrospira	
c95d256d54d65b944330c27553bd153a	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Microbacteriaceae	Microbacterium	
51c79de72c4a8b987a17c680f64ea003	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	Chloroplast	Chloroplast	Vischeria_sp.
4cd420962855afdf0bc69bb268b846c7	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae		
0311743daf70112bd04a0cc7aa057fa9	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	Chloroplast	Chloroplast	
56c3dd447d70ac3e4e986952544c6de9	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Rickettsiaceae	Candidatus_Megaira	
5e22b26664ec55130b84b8a413cd983e	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella	
9c6895e70130d48d31f576019f15ce33	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiales_Incertae_Sedis	Phreatobacter	
1db3394668f1fb048a20f238eab510d7	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Dietziaceae	Dietzia	
fa38916e05460d9cf2d908d045c8f7e8	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Hydrogenophaga	
9d265faaa88d4c772a22f9de5b6baa0f	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Roseomonas	
198524427982e776e24874a671ab7093	Bacteria	Dependentiae	Babeliae	Babeliales			
2f072c05f5f9ed9297a9e128927ad342	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	
1f7ccd78cffbda17fe2978466d02209d	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiales_Incertae_Sedis	uncultured	
3e9cd0ae97f2ebe53e8849c574a7ecff	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae		
74cebd469fe594ba6db1a6eaef0067eb	Bacteria	Proteobacteria	Alphaproteobacteria				
fec4f9836f91a08aaac34effb01d4003	Bacteria	Actinobacteriota	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces	metagenome
9580ffa6f615a3236a2c89477c0ead86	Bacteria	Proteobacteria	Alphaproteobacteria	Elsterales	Elsteraceae	Elstera	
0d068dd2757be97eb987cc604822543b	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	Chloroplast	Chloroplast	
7805ad2a1f171deb816eab8417a2fb98	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	
c41966f923d43c10f675db9850008fe4	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Saccharimonadales	Saccharimonadales	
1c92e1cc5cd80290a017d81b8ca1cf18	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	
d4fb67b3c376b056bcc52c97c59c43e1	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae		
447b726e929f1034459f0106cbc8e147	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae		
c971707cedb76e0e0d48c6194337e5cc	Bacteria	Actinobacteriota	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces	
14cc8e65b68be5a1af241302029f6820	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	
6c2468383109b69fae1d7e3caeefa722	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales			
5aa3ce560d419e1bcdf660c71f378714	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	
235ab4b0c6a9ce0749f884292a6a81e3	Bacteria	Actinobacteriota	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces	metagenome
6826b87afc7a0b867b14285159b523d0	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Limnobacter	
429f14995ac82e261139a3f9cc06e6b3	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium	
3aff27eca4a5058d4096dfbd29f9bcd6	Bacteria	Actinobacteriota	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces	
a54673590df3558f0384dcd6cab4471b	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales			
a23475943728c3899992813fcb7298e0	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Neisseriaceae	uncultured	uncultured_bacterium
e0cc6b562478c7f3a885155f871f76b8	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae		
9e2ed11d7f35fe736eeeb79907fa70cb	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Enhydrobacter	
cd9069927f1b5667252c818a0ba371e0	Bacteria						
f7063016f414b65006f6eb3e07e994b9	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella	
5949b888f9219fbc6e6bf543cd77b200	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae		
9c5b8149ea0af23a3cbab57d5f27e0a6	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Paucibacter	arsenic-oxidizing_bacterium
edc4b145108e5ac947dc794e43ddaa7c	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Rhodocyclaceae	Uliginosibacterium	
16039c5d0fc38f2c0d01e7b8be993702	Bacteria						
ef67cad1228f5ff0a9961805518a8b4b	Bacteria	Actinobacteriota	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces	metagenome
f8af9018585b77523ea3454f76c4be5a	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Anoxybacillus	
03ad48fbea0e923f54c976085b90dbc5	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Cellvibrionaceae	Cellvibrio	Cellvibrio_fontiphilus
33ba66d5b6aaa62931261a06ff987129	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales			
9dafaacb160e38c2b7584fd96737e0bc	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Saccharimonadaceae	Saccharimonadaceae	uncultured_bacterium
467a0fce4f746b323c24e90808a6a224	Bacteria	Proteobacteria	Alphaproteobacteria	Holosporales	Holosporaceae	uncultured	
a07ac8df3585af6ac10e35619e6ed757	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae		
8b15ec83aa34596fbf9f1dfae8491862	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Rheinheimera	
9c6a5c7227fbe6b57a04ef8ec1273f4c	Bacteria	Firmicutes	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus	
3af9daa3e7fc3e0dd6a530856b12548a	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	uncultured	
a1c391b9c0cfdadd24a0b6433bbb0419	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae		
00e5590e3ab84ac3fb2cf01c94fe2490	Bacteria	Actinobacteriota	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces	
2ac50dbe46b2ca7992c196c66a14e2c1	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales			
0a268911d3e4ee254b5a7181d68a9b82	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	
1cfeebc5db85e770a21c71d2ba299375	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae		
9342e783cd2e7021948553a1d462129a	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	env.OPS_17	env.OPS_17	
5c3363667ccb2fb868f73299aea3566d	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Microscillaceae	uncultured	
f860686eb4ab498ed71c9b73f8ec94b7	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Arenimonas	Arenimonas_subflava
1355e8d1904ea937c03fedabd3670062	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	
a12ab4593420f7da61b608d5e2ce2293	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae		
ff0bd779ec046f88cacb6749332c3e25	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	uncultured	uncultured	uncultured_Cytophagales
5a5f47a00110eb92612395d2886cbc38	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae		
bc62b1455a9e7fe50b0038032b688749	Eukaryota						
3e92cd71462d27bde8721a836feb25a6	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	
663e174180041431d8193d00b69b07c0	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae		
6d5929fa2cd12a0f03251018d6dffa8b	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Saccharospirillaceae	Oceanobacter	
449ce0f95c1905710b7d320ddc6f9306	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae		
1e360abe261e3ffd5b48d37545b05b70	Bacteria						
5e9e4c96606b38ed20ce590a53c15212	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium	
c4544521c223703318c15907f470600d	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Polaromonas	
de01c34c932eb1f7e35dedbe45a72dd7	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae		
4ebc20d475067a80917296b34dd0635f	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Microbacteriaceae	Microbacterium	
a913d6da18e9330200c6f4aa9067b77c	Bacteria	Cyanobacteria	Cyanobacteriia	Synechococcales	Cyanobiaceae		
43c756d9a41b43796022dd5d77c2d3e4	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales			
b78e49ec098d13c8046281f420d7e089	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales			
d68df128c7563a928fb1e6bab8510d28	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae		
651917ff413ee96ada7d5712e4e30809	Bacteria	Actinobacteriota	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces	metagenome
c00a456afe5503d6286a967acdbac34d	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Microbacteriaceae		
90419e8426a6fc7ac26799ed95606b5e	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae		
8bad1e0f4ee3cf08555879f5b40a3f23	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	env.OPS_17	env.OPS_17	uncultured_soil
5d48c9785b5c364e14bf761c99154a65	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	
086a8f17e0d335b0c844869cebc211d1	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas	
932765e8154aaff671bb272adacf32c4	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria_Incertae_Sedis	Unknown_Family	Candidatus_Ovatusbacter	
156c4d2863d4e0da6443665c58141ca3	Bacteria	Cyanobacteria	Cyanobacteriia				
39b0876e159e30b02e575e6b13c59ea4	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Terrimicrobiaceae	Terrimicrobium	
238fe7ca9ac75976fc88ceb6d4d93321	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas	
6ea2458ad532858b0fc78ded92270ef9	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Microbacteriaceae	Agromyces	
20ba0f5870ff1c506d177b44d18f3a13	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	uncultured	uncultured_Devosia
5b10b6bdaafb340b2f4106ed4bab6a9a	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium_sensu_stricto_1	
6acb9004c1ac2400206241eabae378bf	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	Haliscomenobacter	
ba505f6583551f4b036e596f93b2db9b	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	
e803a4480bbdb8baf1b74f06fe2084c4	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Arenimonas	
2d85e2d1cabd52c9076e805584076c0b	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Cellvibrionaceae	Cellvibrio	
a9f5b49da45b7988d54daba82c7555e9	Bacteria	Proteobacteria	Gammaproteobacteria				
177b8f1324a0231a53f124cbf244a15b	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	Haliscomenobacter	
a913e481b67c315d81267bc83d639c01	Bacteria	Bacteroidota	Bacteroidia	Cytophagales			
d75a378676dd5954f92a65b63bf979f8	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelatoclostridiaceae	Erysipelatoclostridium	
94cf751c4fb1f5599c9eecb1f44e91d6	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Hydrogenophaga	
4ed25a7de4a066893401135ebac2e34f	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	
6d5c6a4723b0a2bf55cb2f6060be8241	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Alcanivoracaceae	Ketobacter	uncultured_soil
7798cd5dd9aa8f52ccf1e2fa6f7c1f6c	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Spirosomaceae	Arcicella	
78f9be0468712928b5e1607aa3ffa3ee	Bacteria	Bacteroidota	Bacteroidia	Cytophagales			
1375662b4a6b8aeffd3d37fb3db57c0b	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Crocinitomicaceae	Fluviicola	
6aa9d85ccd58c688cb5c87c836a2e145	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	Chloroplast	Chloroplast	
c7e8e7de94685545283783d4b9f8982d	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Devosiaceae		
ac19990d237488d9c589b23959f83606	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Salinivibrio	
32e6abb63a942e08e6189f7033da5450	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	
e7b996f7bc70554550201574871a57cf	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae		
e8c8b4d964050d2e3e79b3f1005ea83b	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Cloacibacterium	
2348a2252c580b6a9f95afc1d06d8076	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	Chloroplast	Chloroplast	
dfd85cd9b245b326a5a844bdc37aa7ae	Bacteria	Proteobacteria	Gammaproteobacteria				
4443ea43eef175aecbab88a21943243a	Bacteria	Bacteroidota	Bacteroidia				
0dba21ab132d1367be5afa9418f19470	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	uncultured	
f5f8eb63e22362509e2c7c78271305f2	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Cellvibrionaceae	Cellvibrio	
ca5d92d5f1f41270f08c2cc5835ab837	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae		
06064c372bb624503c2905d13f7691f5	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium	
ea037094d49af8c09fd6876e6a9980d1	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales			
272e9e2f6e6926584cf2f7722b533c99	Bacteria	Proteobacteria	Alphaproteobacteria	Azospirillales	Azospirillaceae	Niveispirillum	
ea46786fcda66b2412f2c4cfc6bbcc83	Bacteria	Acidobacteriota	Blastocatellia	Pyrinomonadales	Pyrinomonadaceae	RB41	
ca414e138f7b647d4d485de1a4f84237	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	Chloroplast	Chloroplast	
19a7366da0b02de8f826590af8050d79	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae		
67efcd5e38153dc5eec1ec51f049f2df	Unassigned						
21a29adb369f1cb96f069a9f4a2d8b66	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_parauberis
e04dd2433849ab9dc023305a777089e9	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae		
3265692341e42dbd5cf4ed1938b906e3	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Mesorhizobium	
3d4f1680a5d902ad5d149b3160740042	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae		
7c21f2e52989eea78c2174d058dc3ce2	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiales_Incertae_Sedis	uncultured	
f1a8bc532a624ab06b984e4bcfd913ee	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Halomonadaceae	Halomonas	
6049fd052cd61862133bc2409e49ad14	Bacteria	Proteobacteria	Gammaproteobacteria				
