#NAME	Ev13.B	Ev14.B	Ev17a.B	Ev18a.B	Ev18b.B	Ev19b.B	Ev20.B	Ev21a.B	Ev22a.B	Ev24.B	Ev3.B	Ev4.B	Pg19.B	Pg20.B	Pg21.B	Pg22.B	Pg25.B	Pg26.B	Pg29.B	Pg30.B	Pg31.B	Pg32.B	Pg33.B	Pg35.B
d4214566c1971ea7a1ffb1b63d4a1ac2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0
2257bcb4424eb326a7a82bbde06980a2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0
80a28382f10b1eb0581ec11985682f98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	7
38824720e48545fdbeedbd60eb4ec914	0	0	0	49	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ff98ca0f590e1cd1784307a34ea24677	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0
1038b70da159d2d9297f72cf01b800ec	0	0	0	0	0	0	0	0	0	3	58	0	0	0	0	0	0	0	0	0	0	0	0	0
a908949bd597e686dd3cd2542ba0c648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0
a94699f9824a883d33297500de15b3b3	0	14	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ead7cdb84dd1826d882db56e68e0328a	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7be7c84566506c2f3c12e4857bbd9468	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
993a9ca0e7b34c7da84812093448a0c9	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
db41e4dffb494b1628eb23dfe2dc1d81	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
40e04c22d2fcb0ecf14e0505a524ff94	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
291dad44157c33f3d51f90c0b1c926ba	0	0	0	55	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
46d7596dfa0dabce0f6775201a72b9fb	0	0	0	53	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51f18b1e4d984826008d4be3d074af09	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0
7f90840fc9b6ebfbc888747f35418501	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0
7a077f7d7ecacbf9f25d73484d94e8f5	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2bfa8a962cccebb8040da35efcc6af8e	0	0	0	0	0	0	32	18	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0
43cbec2d294207c59f0ee3b76ea4652f	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	9	0	0
01c1248f6082bd9aa813da9058b1169a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0
c2295b443c3421c6c1f23b0f2bae84a6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	33	0
5547046d331a09bcd8285b888d2e0e58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0
6a1e6ea72085f7d7ddadc49585fe0f07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0
7958a637244dcaba656d4f0357b63cb5	25	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0c069d429fb5d785ae66be2e31d5aae0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2699982ab18b8a9abf05c961ac69f0b7	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0
0b486c649d1787c9216cae7d0c0bdc21	0	0	0	0	0	0	0	0	6	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0
cf969254e763aae5a6bfd46cf170aa0b	0	0	0	0	0	0	0	0	0	0	0	0	12	22	25	0	0	0	0	0	0	0	0	0
be958c128e2fac08dbd136f1555037e9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0
dbc49d032f1364c0fa56014247e1cba5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0
6e4ea38ea6e5c9c29be73adab79047de	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0
ef4c63bc14d30e44e265f6f391fca100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0
47d16bff6f2a0f0326115fc363a07780	0	27	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1aadc72afa433b8f92f66f36ab691bed	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c09ddc585e810c5cce1fb4d7577f1458	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cdcd5a2d20be73d9266700ccf949a22f	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
82a4e0f7206fd083a38c2fea721ea83c	0	0	0	0	0	0	0	0	9	7	0	0	0	0	0	0	0	17	25	0	0	0	0	0
03fd27e3f0114b8e55f496277011d809	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0
39fdd86b24066bf2d9171c5ce32a8cd8	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0
8ac8d843b46cec70c801379a0ef64aa0	0	0	0	0	0	0	0	0	0	0	0	0	7	12	0	0	39	0	0	0	0	0	0	0
8bc2b9dfbf360ceefda11bc9facf4b07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	6	0	0	0	0	12	0
ea7fd439bf3b051678ed30e67ef754d2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0
eb8fd1367ec330ee1da5a0d4fb0bd302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0
e5bf82123d6aaa1446a0d96563aa492a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0
06dbb88e8a021d4e147e841d8595f94b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0
0dae1042faf2eaf39c189e33d6522ac8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0
13a326578f9f11726ab21aabdf428e8b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0
2849d377c6538170e9e6e1b71d7d115e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58
9cb32808d0c0c1913041e2cd1220761a	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ee6ce646031fa7f24a684d2cb7b539dd	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e7af5fc0944cdcc5b56cd8b4839e9779	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
398637ddcf5cd774dd3bda6633452fcd	0	0	0	0	0	24	0	0	12	3	18	0	0	0	0	0	0	0	0	0	0	0	0	0
ee4922f3b396b16f3468e724cad1d963	0	0	0	0	0	0	0	0	23	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0
1621e4a947970134ba14e50710df4ee5	0	0	0	0	0	0	0	0	10	14	0	0	0	0	0	0	0	0	22	0	0	11	0	0
9878cc961071345562942af008aafe29	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0
6bb4e9ddd2fd0ec27a3db023c1d91014	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	15	20	0	0	0	0	0	0
0478cb30be84aaffecede8690d214ac8	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	6	19	0	0	5	0	18
2c5f2bf1b6821d61da9a8bf02eaae237	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	50	0	0	0
8f31c27df2c48f70ba584f0ab7eb7570	0	0	0	0	0	0	0	0	0	0	0	0	0	5	6	0	15	2	0	0	0	11	0	18
709e37b097d7ae6d299d2a129e406da3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	30	0	5
b981a5ca4fbf990ccc5a66cf6267c1ba	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0
4b82274a92641d1ec67165ba4107b22d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0
3da5fa93771b7e4ccee3b23efa06584b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0
5afa9017da03e9efec57eb74c7c28405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0
2c315ed5abd648473dd156b075f65957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0
ce9b2d7aa3a99e992ca6eb062539891c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	7
754e201c8c597594d5eb366804e3e3e2	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5f8f8b13a00ff347d7b013f073eb63df	0	24	0	0	0	16	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0
8688a36712444cc7351da6b312fec4ea	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
84f2216c09a8c80048b9fd969957ef69	0	0	0	35	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0
0174306e8f912953d50127aa9301d39a	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9fccf3dd01eeac106059e23065483361	0	0	0	0	0	0	0	0	9	23	0	0	0	0	0	0	24	0	0	0	0	0	0	0
33fe4669b3c2cc23f22c713f20c12d07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	18	0	0	0	0	0	0
97d75f43386f995d147b1f07d4c58960	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0
44c996a544c3d00fd21b9eca86a0825c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0
aef68d281eebf98040c5a86838e224cc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0
8150cbe03ebdde2b1603579f1af64b96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	37	0
a216913aafd93e4fac3ff6cf5f051f48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0
cbc4ba18f1498244b8348162e591609b	23	0	24	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0
6c4e12a6d394203147be04160debf8ac	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	14	0	0	0	0	0	0
57620d50e96d245aa1e511337d2c2535	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0
8a24ae641fb421327debc1e7de1f4a26	13	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0
53b642dd38d0cfa4449ec870e7e73cc7	0	16	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	17	0	17	0	0	0
6a4661b802333da374f7b0b6b4cccd4b	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
eafad9f4a354b3f9d56600cdc96c355b	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6a48f43497e39a8c9e2006bd818704bb	0	0	0	0	0	0	0	0	0	8	0	10	0	0	0	0	0	0	0	0	4	17	16	0
675900edafe3870fadd66c7c230720f8	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0
6d85e99bc7b73fd5436c67558f6f079e	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0
eb037035fcde6de72cd2f102c21fecce	0	0	0	0	0	0	0	0	0	0	0	0	30	0	3	0	0	22	0	0	0	0	0	0
d56859a145e28f61b9dd15702f40a334	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	39	0	0	0	0	0	0	0
2e8fd6e5e702d2ebc0bece3b4a375715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	30	0	0	0	0	0	0
65ce042f7753d9ace393f4f8fb00b655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	9
c48aa747a50d001faaef46ffcfff10b4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0
a4a14e573069afd02748304ec24f440a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0
75c76cb7b4d8f33f91d2d8a710b45c0b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0
e36b699e9f3793fc811aa59f8c284240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0
df4a30390fbb827d15a71a30668f587d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0
6f5f8f90837626cf0499aff804d7bdb4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0
35fbed1a370d0edb8aa7ee1fbc963757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0
2d63f937ee666ff24553ac6b1e3f851a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	44
bf43fdabb0ac277339709c07269c1ec6	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
43ecef18039857cc1a74a088f30c8808	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1c1bd94164b31b81a2b4b21600f8c58c	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
eb3f2b305bae763623352fc099781876	0	0	0	40	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8992737ecc6092c1e17c4e1851d4483a	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6cac98c9be76a299de159a24930afe57	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	42	0
cb8a35e0b35f9295cc6853cf8bd33ca4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	26
25e47a2a283db28f4658460d2c72173f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0
f26c6c724d8cdb45eac979e447411af8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0
c29478f2926dbcde3d423e7f0ef9666f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0
31f6cef7a069e81b5be7cd673e904f41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0
35dd0bd453a6cdcd5c38a3176d6dc40f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0
e3a2d73d1058158ff9fada0e8365e20c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	25	0	0
026d712d08a06488625dbed514bea7f0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	45	0
36442929e04fa0a29926ff797f5ff9e4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0
e1ac504abe11811803b567b248c18021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0
69d6018185045ad8146457ebe0d8397f	0	41	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5536197d2403b67b0ac2e02934a6fea5	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
66ed768b4f511b990daef4ddf08ec5c6	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5f19e4495ba2115c5576cd9e132a2d01	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bb08196da1e5b17c14d1426d1f8d0498	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0
f105dd43fd0fe56db4092f222441a2f8	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	6
fc63b09dc4a55f88bde4c87504ba25a5	0	0	0	0	0	0	0	0	8	10	4	12	19	0	0	0	0	0	0	0	0	0	0	0
987bb2e091a5889f0a926b45dde403c1	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0
d3949c4a0c837c3ad82d796d49382ebb	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0
430121b581338f2c4ded660e621dc4e7	0	0	0	0	0	0	0	0	0	0	26	0	27	0	0	0	0	0	0	0	0	0	0	0
8e8aa345c30699c04e36ed36d27b34af	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	34	0	0	0	0	0	0	0	0
4f566720d3c26605f35058d4c06b6742	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0
009d986f81c016429d4692714fce6502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	30
b0b9969db9bdff46bccd6dc4767eaaf1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0
456060ba39f93316b6934f8f60b4219f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0
4389a7f2a9f3ff3b5b6516a970687fce	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0
390685fa87624ea23c98fda6526c1ca7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0
911be402b3cf20bc262d1813d2cf8608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0
8fdcc395abf23d38af05185e763f724f	0	22	0	0	0	0	0	0	0	0	0	0	3	0	0	0	27	0	0	0	0	0	0	0
2c7672bcff08026551111e0f1aaec286	0	20	0	0	0	0	0	30	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
7b461cf560e773ae6e1a9af06ef93376	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
52afe7035851f5115778db87965bb060	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a9686ece6c40ac72325fccd5cdec7f83	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f86297c7642a31d4cf009514359f0159	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27debd2fda1df79616145db9d3de0f7e	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d3ecf8a6578a0e8b3bbab58a4cf5616c	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	9	0	0
224050c559fef63c3d5d02412771bb2e	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a768f4b003f06bb46b92d3f46bab784e	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0
699850d7534018529caf2c5901bfe992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	17	0	0	0	0	0	0
626588c71c711b511153eb24f7456b5a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	31	0	0	0	0	0	0
e0ace079f3072e61f0176bacd98e0030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	45	0	0	0
65e32eb8f1d74c520063b18fd4bcd415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	23	0	0
7c7912d636735ddc3e3791b2d0cfe489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	28	0
8c4c0483f2d2b6ce0dfa8208da7dc0cb	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0
17065c5ec9bc283f5399890132283685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0
5911c8bdc28ade3e116c27ab3be402fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0
98df3056d8e7cc7df498055a8f78a18a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0
635ab8a54ac2e18b01724d3623910fee	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0
62e7df3c2febd1611aa02b6b78cc511a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0
c67fb63cce0570d8242e319ad1b3c22b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0
7a10a0d845db77905b2bccbbd5499604	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
02074a2a2940532880ad50e191a2a760	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
de269c32dd69e485fd94a5cc8bb7f32e	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0
65a9fd9e9c799965ba3eb46f5223640c	0	0	0	0	0	0	0	0	11	0	0	0	12	0	0	0	0	0	0	0	28	0	0	0
c52c286a96494c7dcec53b60ed1cbfb4	0	0	0	0	0	0	0	0	0	0	0	0	48	3	0	0	0	0	0	0	0	0	0	0
c160babd12a8148f82ef0fc7776e0a89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	6	0	0	0	0	0	0
29f05a7bad4adcd4e1f673ad4622ec56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	39	0	0	0	0	0	0
87f2d348e0f0493852159567a6d81a88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	33	0
bad247bc4c33ff0b779c0dbf10631a75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	35	0
c8a324aca5217f42019f3d5edf3a93e4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0
24a853d7f59162e640da8d5f11922d70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0
2b73d943dd430c61d9d43d40fc97a138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0
7535423908788620bf5ea20378cb3f41	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7479cfc210ce7adf2441e01e19101ec6	21	9	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	13
f987fe294f94622a1b09fd527243c09e	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0
c5f4d873ea2c4b25008492d2e72b7bd1	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d37f5fe07236aed7b0d4dae09630fce8	0	0	0	39	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b3b40472e1ef88945eb51fdcc039424e	0	0	0	0	29	0	9	0	2	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0
564335fa8803e63bb36c12f24695cbfb	0	0	0	0	0	8	0	0	0	0	0	0	11	7	16	0	0	0	0	0	0	0	0	8
3078ea8c3c9aea30b656104fd2bbce01	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
5027d8d247d1d6d1d0e6e805d735b982	0	0	0	0	0	0	0	0	6	0	21	23	0	0	0	0	0	0	0	0	0	0	0	0
d279941766b5ea7566b861d6992586b6	0	0	0	0	0	0	0	0	5	4	0	0	7	10	13	11	0	0	0	0	0	0	0	0
b6304d4e6ef12c51b21734d6a45fbc7c	0	0	0	0	0	0	0	0	0	23	18	9	0	0	0	0	0	0	0	0	0	0	0	0
526204e0a9c02edd8f949e9ebc4ffd6d	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0
a8c4163551839d0bcdd736694645ff4d	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0
5cc3e84cb66ed639829821055f1c9961	0	0	0	0	0	0	0	0	0	0	0	0	22	20	0	0	8	0	0	0	0	0	0	0
5bf0997b8d62f5ccc9830a3d25920048	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	35	0	0	0	0	0
42db288dadbde3283687ef0d19ae1079	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	18	0	0	26	0	0	0	0	0
d484d29b781b61eff6e8e56cec8b04d0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	18	0	0	0	0	0	0
e2a5d1497db5fe1a47cdb415da7f13aa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	34	0
a74677084ce8dc613ffc8714738972e7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0
8c12d35a8118601af8452189845e2d1e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0
aa4a593a7ead4848676955d0302abeea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0
801e37f346daba4706bb530e209d9ef3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0
37a0602cfdae372a3518ab87666edc87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0
2249af4c86898da76e5a72dbcd5e2095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0
77d49bd9b5c7de846eb6a12048617227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0
8770e61f051da4c21291f0df06fd8010	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f8c7a1a84a31006a82e9b89b1c68e67f	37	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8f00c3504187de553a005ad0736bd14b	5	4	0	0	0	4	0	0	0	0	34	2	0	0	0	0	0	0	0	0	0	0	0	0
