#TAXONOMY	Kingdom	Phylum	Class	Order	Family	Genus	Species
9f72a858cfcc9221d15ceab9c2f7002b	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae		
f947e7e8822975ddc7a22deb26fe85d5	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	Clade_I		
54a726ed7a3be15d86a3e400c8407699	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Methylophilaceae	Methylotenera	
4c354079baaec5d2cd09b5255f195189	Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	Facklamia	Facklamia_languida
b0bff2112d06cf7165e9ae36d7cc99d4	Bacteria	Actinobacteriota	Actinobacteria	Nitriliruptorales	Nitriliruptoraceae	Nitriliruptoraceae	soda_lake
a583250a8d97703480c392a12b2aabfe	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11_clade	Clade_I		
b90c10c64c9ce8342f983d9f4e7f40c9	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Halieaceae	OM60(NOR5)_clade	
0136c01ae855faa7c7b84db381b4e509	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Chryseobacterium	
3d0ba5927de7cd958b1427e870a2f8a6	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales			
b4cb43efe3b593cbae1c06ee6c6cd720	Bacteria						
3d488b6f787d45d9e8ecf6fda23d081d	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	uncultured	
c77cd689e2d73ec5308d6b79710df916	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae		
f041bce413fc1e0d962e29e8ae143342	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae		
76a5706382b9bd4e5fd2945344609a30	Bacteria	Proteobacteria	Gammaproteobacteria				
4448b0f8d069925690a5d0374135b3de	Bacteria	Patescibacteria	Gracilibacteria	JGI_0000069-P22	JGI_0000069-P22	JGI_0000069-P22	bacterium_RFB
6225851a4cf57323ae2e098545bd21e3	Bacteria	Proteobacteria	Gammaproteobacteria				
256d9eb1a6a020c0c75782cd46caef4d	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Saccharimonadaceae	Saccharimonadaceae	
fa3e164262a57b1b03caf8698ccece2c	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae		
b27e7c665e5d7706c44fc21c8518543a	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	
9251a3a251e8c41000ad3b725e865c66	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Cellvibrionaceae		
8657e1caf42fe8537584c5605fa4b15c	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Pseudophaeobacter	
a9162fdab7a20eaba240271b200293ee	Bacteria	Proteobacteria	Alphaproteobacteria	uncultured	uncultured	uncultured	uncultured_Alphaproteobacteria
fd5a283172532bf549294dd09f97daf5	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales			
f04b8964fa886903e64c63affc5e412e	Bacteria	Acidobacteriota	Holophagae	Acanthopleuribacterales	Acanthopleuribacteraceae	Acanthopleuribacter	Acanthopleuribacter_pedis
d8f1eb13cc6c7e09a9f7f03dfe55921a	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	
623daa912e6952312c9b6980c5b4b232	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae		
80b2306d3517af5748062c043a066213	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae		
4895a73b970f2d956d29d372ec085de0	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae		
037a4a934942696e56072c053ec10328	Bacteria	Bdellovibrionota	Bdellovibrionia	Bacteriovoracales	Bacteriovoracaceae	Peredibacter	
2820e5ca78ee003671f2b1dbc24ce502	Bacteria	Patescibacteria	ABY1	Candidatus_Magasanikbacteria	Candidatus_Magasanikbacteria	Candidatus_Magasanikbacteria	
d2386e2cbfb5805faceff74bf1156b6d	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales			
c12a485a0c60390134749508ec3925d9	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Marinomonadaceae	Marinomonas	
da2237b79bfc76e66b2be25b2c2ad7e8	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae		
3883e61b66bb7dc194e5461aa36f58a9	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Aurantivirga	
c657de884edf3b40e60aee65cceed388	Bacteria	Bdellovibrionota	Bdellovibrionia	Bacteriovoracales	Bacteriovoracaceae	Peredibacter	
a120147847003473382bc902ca2af30c	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae		
a36336291f88fdf392c29aa1b9142816	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Marinifilaceae	Marinifilum	
148e00072a200bc2b653e7fa9e387368	Bacteria	Proteobacteria	Gammaproteobacteria				
98ff534c3752e081f7a642de657fe73c	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Nitrincolaceae	uncultured	
f49d9ca8a149e351e7798ec9a89d7b4a	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales			
84dae877a2ea81f4ca4cf78f1bb0c937	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	
3f4f92265d6c3608b61b3c91bd5127a4	Bacteria						
ca30d14f136a677c0c88bca53b4766ac	Bacteria	Dependentiae	Babeliae	Babeliales	Vermiphilaceae	Vermiphilaceae	uncultured_bacterium
80aea8c634a064d7f69597491ccd6689	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Stomatobaculum	uncultured_bacterium
62d0fe3f7dd4150eca073138a96ca3c1	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Nitrincolaceae	Profundimonas	
2f16469e9bc280650d39d2a090d821e8	Bacteria	Proteobacteria	Alphaproteobacteria	Micavibrionales	uncultured	uncultured	
62abd700ac3d2aeef714e73709dbc29e	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales			
2131a26fbbd0f72dd3ca616433f02cd9	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	
bda21cad45167efa5613b36c0130bc5c	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae		
456ee56ec97798abbb5543f00b7022f3	Bacteria	Proteobacteria	Gammaproteobacteria	Francisellales	Francisellaceae	uncultured	uncultured_bacterium
23900122fae8dfdffd6c2dfd772bc108	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae		
e4381800e45132129fb23daaf117894f	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Saccharospirillaceae		
f28595c81ff9b440139abd0ebff59d9a	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales			
996374ba8a0eb7eb8a7117c0d7707696	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	uncultured	
0702e5f182edfb4437238b0125103c5a	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Micrococcaceae		
15ae603b8e1f0c62bb65434a52c457fe	Bacteria	Proteobacteria	Gammaproteobacteria				
85f22686bc9fa88e433d52b1891c6a57	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Marinomonadaceae	Marinomonas	
c0220ce22063fb522e3264863163a89e	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Peptostreptococcales-Tissierellales	Anaerococcus	
6e7c8be04506d0ab7a611c0db082ff7d	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae		
bfbe8a5266493a4d1430ee09ec994260	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Yoonia-Loktanella	Loktanella_ponticola
49babb1e6d002ee90f5cbaee98f1cac1	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Colwelliaceae		
1fde4f970025d65f088765e0a68ac75c	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Halieaceae		
3015da6aedbc351ea02a62490f34085a	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae		
1e90e181379de4136cfe63d486719a58	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae		
2118d10780a68d99a30f8b38ed93defb	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Peptostreptococcales-Tissierellales	Anaerococcus	
d25c3a581ed993229b1a60ca627c8f53	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae		
a41fed1b70207a09d97ddbece1d8f2f8	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae		
7704e6c25d1798944116ad5d3d5453f2	Bacteria	Actinobacteriota	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces	
fe137e7e5ca3307a0a868a821ff2b394	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Marinomonadaceae	Marinomonas	
a83b61efb62327ccc40d62897618794f	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales			
3568bd5578fe157b8d7830bbbb991602	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae		
c22a0a96c04388e3cd0770f64be7c0ea	Bacteria	Dependentiae	Babeliae	Babeliales			
174bd85290285576bb97ee3de2d51d5e	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	uncultured	
042e6f3fdedf369dda5259a406d39c38	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae		
48778f5ac7b79802630167c13cf30374	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae		
031abc51876b447257bfcec1e3835663	Bacteria	Proteobacteria	Alphaproteobacteria	Micavibrionales	Micavibrionaceae	uncultured	uncultured_bacterium
a753acea04ffccdb69e3f0a7c34d4c71	Bacteria	Campilobacterota	Campylobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter_ureolyticus
648afb93514119dad69a7c0844b21f58	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	LWQ8	LWQ8	uncultured_bacterium
9dc9f9d740b31975f06c2b2e93b1e449	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Colwelliaceae	Colwellia	
ad1e8edcfa89bfaf6c9deec332e0cceb	Bacteria	Patescibacteria	Gracilibacteria	Candidatus_Peribacteria	Candidatus_Peribacteria	Candidatus_Peribacteria	uncultured_bacterium
ea044f5863f527ac818ec7e2d2407575	Bacteria	Bacteroidota	Kapabacteria	Kapabacteriales	Kapabacteriales	Kapabacteriales	
56f76898a87c933b658bdac181cb03ec	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	Mitochondria	uncultured_bacterium
1d012555999581bbc9dd13b8eb5fb8b6	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae		
0c9d9fea7684b9797ad0476c52fa308e	Bacteria	Dadabacteria	Dadabacteriia	Dadabacteriales	Dadabacteriales	Dadabacteriales	uncultured_bacterium
c9cacb952305515500e6d3f49a94b626	Bacteria	Proteobacteria	Gammaproteobacteria				
7f29fe1bd448e651c902dee9b0049110	Bacteria	Planctomycetota					
602deedd4fe623c05c4d5b89de75e348	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Gilvibacter	
f639fa4d0518c6e470c6fe2a8d777d48	Bacteria	Proteobacteria					
d9b71eb97d2328e8c16cce760b17d6a1	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Colwelliaceae		
da4a84fb5477c8be599a3ed011c792f7	Bacteria	Proteobacteria	Gammaproteobacteria				
df02fd0f46e2c379e137d1734277c268	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae		
632ac3dcede3e119bb0af0df28161b54	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae		
5d4c229d78656c974ec805f0f2a7429e	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae		
bd348b6cdf22616cb7d41df8ca566c94	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae		
c8a64f51014aacab2010929909135091	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	uncultured	
9dc8d5988419c22b4e17d2d009ba22b4	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	NS11-12_marine_group	NS11-12_marine_group	
ed0475d3e29b344a7ace98d13ab95f12	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae		
692daaa1f42e982608926c128c6ddbae	Bacteria	Bdellovibrionota					
62c292d12e06b1889785492075526a8d	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae		
13be4bb75d7cc425ce0882b61527b119	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio	
59d64b88ed836faa49728b4ec58974bb	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Porticoccaceae	Porticoccus	Gammaproteobacteria_bacterium
e4b8161d1f9576a973791edb32d3bcdf	Bacteria	Nitrospirota	Nitrospiria	Nitrospirales	Nitrospiraceae	Nitrospira	
baa9e059a37a6faef9b7175a9576ea35	Bacteria	Planctomycetota					
1355569fdb9a9eceee6d3097ba57c99d	Bacteria	Bdellovibrionota	Oligoflexia	Oligoflexales	uncultured	uncultured	uncultured_bacterium
314af50900f4375d3ef833d4b5c09ba5	Bacteria						
8ba10c9574d65f7aea11798701a6d107	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae		
3751d3e3026d0df3e8f599911d0660db	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae		
0fa84ad171cc9ff148a656bf061edbcc	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Polaribacter	
6c7429a4066f97cc346f2cbe35bceec5	Bacteria	Acidobacteriota	Holophagae	Acanthopleuribacterales	Acanthopleuribacteraceae	Acanthopleuribacter	uncultured_bacterium
364e45ce5afe2f960930c7935d73a790	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiales			
943337d8102a1fffe894de565426c311	Bacteria	Proteobacteria	Gammaproteobacteria				
36d7854f225b161636718839c5faa17e	Bacteria	Myxococcota	Polyangia	Nannocystales	Nannocystaceae	uncultured	
788d1af1876f05acd8c445950c9ad350	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae		
2b6b5ad69390538448e3df1c50fcc49a	Bacteria	Proteobacteria	Gammaproteobacteria				
66d8703b14dd39c235746f54e3490675	Bacteria						
5e1e545bac7bc6c675a27e234c45304f	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae		
883b66b46af5076cabf0b92c5cc4368d	Bacteria	Dadabacteria	Dadabacteriia	Dadabacteriales	Dadabacteriales	Dadabacteriales	uncultured_bacterium
c0ba96b7bbee4a43264cac00c101611c	Bacteria	Calditrichota	Calditrichia	Calditrichales	Calditrichaceae	Calorithrix	bacterium_enrichment
088fc12b88e95c804f34c313f0b057c5	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Halieaceae		
4638e81b855b41ad679fed4f7ae9d7c2	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae		
683d991e715339b24c4ce7acc119cae6	Bacteria						
abb3df43498081ee01a54d9868f5842b	Bacteria	Dadabacteria	Dadabacteriia	Dadabacteriales	Dadabacteriales	Dadabacteriales	
e760b5fa78d6b7629148f71920269e3c	Bacteria	Hydrogenedentes	Hydrogenedentia	Hydrogenedentiales	Hydrogenedensaceae	Hydrogenedensaceae	
fdda16f677d94df3ac4d0599a7f6be3c	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	uncultured	
107eaad3d540fd6a4db1167679f97833	Bacteria	Bacteroidota	Kapabacteria	Kapabacteriales	Kapabacteriales	Kapabacteriales	uncultured_bacterium
d67122fc529528b33f801da92ce414ea	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Pseudohongiellaceae	Pseudohongiella	
49e6bde150dee602cfc057a006e739eb	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Litoreibacter	
01b997c8745c82406ba4312ce3d4d6e7	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	uncultured	
71a9b2ed37137f66680dda32b02ed976	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales			
458e44ddc75f010bd7a177880824a231	Bacteria						
a38060c501d593f456d596718ee0d8dd	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	Reichenbachiella	
c3952fe44c54aa608c2312d32adadddc	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	
dd0d4534f609f62116ca04453cee6bff	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae		
4126d2fc8f832e493a538f4eb38ca094	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Cryomorphaceae	Cryomorpha	
24605e5bd7320fefa7f82bcb79d1a2ed	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae		
a1ca0b781eccad76b34a8267610d5506	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	Chlamydiaceae	uncultured	metagenome
d7b34aa2296b7c0069c3c7dea3d119db	Bacteria						
dd05b474adfb265c852700ddda304bfc	Bacteria	Proteobacteria	Gammaproteobacteria				
b516b3b85f3fe84aeaea2f47720099e8	Bacteria	Bacteroidota	Rhodothermia	Rhodothermales	Rhodothermaceae	uncultured	
3516c0ea64f46bda3f2ae4128fa7558b	Bacteria	Proteobacteria	Alphaproteobacteria				
8250c5758c579dea69a1abb37e2c1d9b	Bacteria	Proteobacteria	Gammaproteobacteria				
cc920264c5829e39af4c847b04289bf6	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales			
42680a315fcf39bbf08a2aa525c863ea	Bacteria						
3800673110f127bb50be3966d0282a78	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Colwelliaceae	Colwellia	
2f4cf5f92c9bbd428c229799b77e762a	Bacteria	Proteobacteria	Alphaproteobacteria				
d0ee18b9388af130887f1f353d5182fb	Bacteria	Proteobacteria	Gammaproteobacteria	Coxiellales	Coxiellaceae	Coxiella	
75fb4a9376201fadb4a0478f06da52ba	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae		
80a7f3564c2daa6c3fe414d5176598d8	Bacteria						
b1532eee4cc8306bbcb8fe1d44010a19	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae		
9d18635ba654b97db5cb3666da272a37	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	Mitochondria	uncultured_bacterium
012d033262f64b07b8dc5d99ae2dd6f8	Bacteria						
fe84b48bb3d3a6582c0f74cbd1160d3e	Bacteria	Planctomycetota					
0f55b91f381e9e18b2fbef5633289f22	Bacteria						
25f9d9e666cad1e5ead0841acbb4b0bc	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae		
fd8a73f4b56ce5496c9a76366a12bd57	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	Mitochondria	uncultured_bacterium
fe89d03c75a6a5440b2c16505a1b9803	Bacteria	SAR324_clade(Marine_group_B)	SAR324_clade(Marine_group_B)	SAR324_clade(Marine_group_B)	SAR324_clade(Marine_group_B)	SAR324_clade(Marine_group_B)	
fdd8a29ef54dc419c9389e287b7a7053	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales			
5be1c8ecc18d1c414c0063bc22285f53	Bacteria	Proteobacteria	Gammaproteobacteria	Francisellales	Francisellaceae	Francisella	uncultured_bacterium
8686cbfa1dba6d05d6de79bdf3349e6c	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae		
a26e002eb6bf18ac636019e34e10ebd5	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae		
e1e34036ba72478fd6778dfa9adc63c9	Bacteria	Verrucomicrobiota	Kiritimatiellae	WCHB1-41	WCHB1-41	WCHB1-41	uncultured_verrucomicrobium
270c892bd791ba17308cc2d92216e19c	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae		
e31c76a1e0ec2132a376445bfb3a471a	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae		
6e40f153c06ac0c82a92fb3873278292	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae		
f35e618c7b8f35d60bb0f3c89896d2f5	Bacteria						
a6b6630acab4764314f9d102be3300cc	Bacteria						
4e83b8ea2326f0813b490d2e822372b1	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	Mitochondria	uncultured_bacterium
5d2733fccb66fd546016a65137591387	Bacteria						
9ccf8e4fa0f5435b976118ad705e2ea1	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae		
776607d0454833c86259142fd78e9192	Bacteria	Nitrospirota	Nitrospiria	Nitrospirales	Nitrospiraceae	Nitrospira	
a7e7184de8ba50f27f37ff595c85034a	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae		
36133a78b33752b84c6fc8a9eddc3876	Bacteria	Proteobacteria					
f7e3a6423cd571374fa93624c1815d43	Bacteria	Proteobacteria					
429110815ee00606f8f272cb07a1a69a	Bacteria						
ded17d102cd41e6f489bc1348b78a8a0	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	OM27_clade	
ff8c1de986314b4251618e2ee6b6b303	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales			
3cfee544ad9639374d80551fa4b1cdac	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Pseudohongiellaceae	Pseudohongiella	
cd30dc48dc0fd0d63ae9809e83154eaa	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	
41dfcfbca22a3fda9b1b94f79b49d4fb	Bacteria	Proteobacteria	Gammaproteobacteria				
652a7d62555059dde8a524cf4e9cc68b	Bacteria	Patescibacteria	WWE3	WWE3	WWE3	WWE3	
01bc72516d3a68cf8cf9dc4d63c752e8	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	OM27_clade	uncultured_bacterium
ea1311677cdae65abf033e1e4dd39a57	Bacteria	Proteobacteria					
09d6216d6d0f1c2a3eb0209c7e164577	Bacteria						
823996ee8d97a69fdbc68a510f8c28b3	Bacteria	Proteobacteria	Gammaproteobacteria	Thiotrichales	Thiotrichaceae	Thiothrix	
8ded450070d1d16b2cf6b0aa7eedad9d	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Pseudohongiellaceae	Pseudohongiella	
a9cd2cc5be510c52a8c2b629a6103110	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Pseudohongiellaceae	Pseudohongiella	
74af851179350f40d4d39d2002755aca	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	SCGC_AAA164-E04	uncultured_bacterium
9a3a33bd9e57e1efe1336644b5329f48	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae		
89b9df9b73dcf0a0d0d1448a6b638cb1	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae		
b5ac1fe4d1d80275713a560f1cf3356c	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae		
4cf08d9cc73e2783c49a02ab365bbfac	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae		
90072ef728c711249c711bb9b05a3f12	Bacteria	Bdellovibrionota	Bdellovibrionia	Bacteriovoracales	Bacteriovoracaceae	Halobacteriovorax	Bacteriovorax_sp.
c2a0bf89c8113c41fbfaa8bcf15ce7e3	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae		
e90312155a5867aad65fd74c0e4deb7c	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae		
08f8cf6e60be45cf50be102538becfa6	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales			
c9acda62e997fc151aee3a6370a1ebab	Bacteria						
640704c75e005806eeb8c1c618f25028	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	uncultured	
b342548cdda5bee088bf59151ea4098c	Bacteria	Proteobacteria	Gammaproteobacteria				
65b8abbfeac416977fa9d70735c02004	Bacteria						
8ac6e3dd777f4387566a0162ff0cfb76	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae		
fa14851f89483a2c50ca5a603d248a38	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae		
9f4dc3fbe84eee6fd0356f070692bfd0	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae		
980cb3838d8ba4806c1f107d7f3a217c	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales			
247b5e71c61a141642a445160c2f46e0	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Thalassospiraceae	Thalassospira	
2bed57e03889c7ebb8d5581207447639	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae		
d63b2bf8fd21fc4ceb57daecf473ce6d	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	OM27_clade	
2160b0c6c2c11048a92f52d7f277335b	Bacteria						
15ead46ad178a5081fcf1620409290cd	Bacteria	Dependentiae	Babeliae	Babeliales	Vermiphilaceae	Vermiphilaceae	
f22a720ff5e6b9120d08a3e6aa606395	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Colwelliaceae		
f6d7a4962ba90d0719d2db04fc466797	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas	
8ab7f46c001bff41d97da787c8f7ae15	Bacteria	Proteobacteria	Gammaproteobacteria				
b461f7de671574986ec133e9dc19a97a	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Polaribacter	
d4811986cb906999deeeef7d866f4b2a	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae		
1a10b6e0adb5a6e4b2f038e8a7977665	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Pseudohongiellaceae	Pseudohongiella	uncultured_Marinomonas
21962b548a481485fb36b9f9257e12ab	Bacteria	Proteobacteria	Alphaproteobacteria	NRL2	NRL2	NRL2	alpha_proteobacterium
fadab91bd9f568f687d84c5ce3ab6601	Bacteria						
dee23c7fdd402aed53fef09105e23394	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae		
