# Constructed from biom file																																																																																				
#OTU ID	S113	S114	S115	S116	S117	S118	S119	S120	S121	S122	S123	S124	S125	S126	S127	S128	S129	S130	S131	S132	S133	S134	S135	S136	S137	S138	S139	S140	S141	S142	S143	S144	S145	S146	S147	S148	S149	S150	S151	S152	S153	S154	S155	S156	S157	S158	S159	S160	S161	S162	S163	S164	S165	S166	S167	S168	S169	S170	S171	S172	S173	S174	S175	S176	S177	S178	S179	S180	S181	S182	S183	S184	S185	S186	S187	S188	S189	S190	S191	S192	S193	S194	S195	taxonomy
e352f286f3d79e5a19e90cb7489d288c	0	10	0	0	0	12	0	14	0	11	19	0	0	0	0	0	617	0	0	0	0	0	23	703	182	0	34	335	0	0	0	21	0	0	41	0	0	63	11	11	0	0	14	0	0	2	30	13	973	25	12	20	11	30	15	12	11	0	13015	2649	0	0	0	22	0	19	0	0	0	0	12	6	6	6	87	567	0	0	0	157	0	0	0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Paracaedibacterales; f__Paracaedibacteraceae; g__Candidatus_Paracaedibacter
73e5dd8d4d3c8df25267a9e591501cc4	0	0	4	0	13	0	0	0	5	0	4990	7	8135	8	12	4061	3	10	9	8	17	7	16	0	11	0	0	8	0	0	0	25	3	0	0	0	5	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	4	3	0	0	2	3	0	4	2	2306	0	0	d__Bacteria; p__Fibrobacterota; c__Fibrobacteria; o__Fibrobacterales; f__Fibrobacteraceae
263ae1cc58ece19ffb96c8eab9b65eb1	0	6	0	0	0	0	3	8	0	8	0	0	3	0	0	0	0	0	0	0	0	0	0	19	8	8	0	7	0	6	0	5	0	1996	582	6011	2475	2327	5975	9	9	15	0	12	18	0	14	0	5	10	8	8	8	9	10	6	4	0	16	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria
69a0ff5538a5490e291c75ce70325066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	392	755	0	8701	1059	20	496	96	0	29	25	0	0	0	0	31	0	0	0	0	0	4433	0	0	14	0	27	0	0	0	0	0	0	0	0	0	0	39	212	1880	0	0	0	109	43	345	0	91	0	0	0	0	0	0	0	0	0	0	0	251	418	0	0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae
7a7577b27f27ad65c0a3d82ebc4b74f4	5	5	7	6	6	0	0	3	15	0	477	12	427	12	13	1122	6	22	87	28	15	6	34	2569	777	41	54	27	18	45	54	0	27	12	59	20	23	26	0	0	12	10970	4	27	14	2	26	0	8	14	14	5	3	13	16	11	7	0	24	1601	0	0	0	285	3	120	20	158	15	0	18	0	4	0	9	10	0	10	14	15	8	0	10	d__Bacteria; p__Bacteroidota; c__Bacteroidia
f890ffb330f527064901878f2b9b896e	15	77	1538	26	16	9	11	12	24	81	1419	1236	2077	16	32	1920	29	328	62	286	45	17	29	123	102	140	154	131	154	138	143	0	124	94	157	16	12	14	13	0	3512	1220	0	41	180	11	15	14	1566	6	41	12	10	7	714	16	19	27	23	29	427	18	47	39	34	82	27	30	37	25	27	0	7	28	18	0	30	13	0	211	10	18	33	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae
8f3a195429eb71c1f5115cc6074d25a2	0	10	0	0	0	5	1037	3746	6	11	425	3939	980	1389	11	233	214	21	15	10	20	8	0	194	5	6	31	100	0	19	4	6	7	0	8	12	0	8	7	6	8	5021	3	11	8	4	0	6	14	12	12	7	10	15	10	15	9	0	9	9	0	0	0	0	0	6	0	0	0	0	0	6	8	6	0	0	0	226	0	26	1457	0	0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Rhodocyclaceae; g__Methyloversatilis
0cca2993a48447d352ebdce03af7b0a8	11	0	16	0	0	0	0	0	10	0	1838	34	1035	13	9	1010	1019	146	0	290	40	12	18	43	7	18	19	7	19	217	32	0	84	19	43	117	0	91	0	0	15	3584	0	12	25	0	19	0	0	16	0	0	0	0	0	0	11	0	14	18	12	0	0	0	0	0	11	0	10	0	0	164	14	0	13	14	14	26	18	198	8963	0	17	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Aquabacterium
3a5075e02b1a6bbf08a87b960ea46c23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	499	0	0	0	47	0	0	0	0	30	178	23	0	36	12	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	20	0	28	0	37	14	446	249	16	101	0	16	17	10	15	20	683	16702	0	0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales
ea6a15cd17479d1693c39d69be32dbdd	16	43	209	10	3	21	53	40	5	19	0	12	56	342	21	0	9	8	227	10	2	0	0	41	71	504	43	10	24	19	284	13	3	70	58	25	80	450	13799	579	12	10	8	4	0	7	0	19	37	194	38	29	26	27	138	17	14	46	28	12	33	17	0	0	4	0	74	0	0	0	0	16	35	5	10	5	129	9	997	7	0	8	0	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus
b3e5790972fd3cfb704a102d2f88d1c4	0	17	0	15	0	0	0	0	0	0	0	0	0	23	21	0	122	0	0	0	0	0	8	24	13	47	59	30	182	29	36	8	42	1225	9648	574	540	1068	595	0	112	0	0	0	0	0	28	0	0	12	14	0	63	0	0	0	0	0	12	0	0	0	10	0	44	0	0	0	8	0	0	0	0	0	375	3499	443	187	0	9	17	0	14	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus
2e2a3d27d90e002278537ab58de58236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	164	15	0	0	229	0	0	66	23	0	0	0	0	23	0	0	15	0	85	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	9	0	0	115	0	0	0	77	0	308	0	0	4	0	0	153	66	0	20	23	19	21	24	25	17541	0	0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales
ab682ebd0a13931f7b5303258bce195c	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	14	0	0	0	2	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	2	0	0	24	22	0	217	17323	154	26	35	293	893	0	0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Gammaproteobacteria_Incertae_Sedis; f__Unknown_Family; g__Candidatus_Berkiella; s__Ectothiorhodospira_sp.
a74f3ea3bc92596834f1f82872f62c13	0	0	2	0	0	0	0	0	5	0	0	0	0	0	3	0	0	0	0	10	9	0	0	0	0	0	0	0	0	17	0	0	17	0	0	0	0	0	0	0	0	0	0	8	4	0	0	0	0	0	0	0	0	0	0	6	6	0	0	0	0	0	2	9	0	0	0	0	0	0	0	14	14	0	18	11	11	13	18	11147	7668	0	0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__Solitalea; s__uncultured_bacterium
ee0fcdc9b781b8c874b4a4d3642e8443	18733	0	21	18	29	0	0	0	17	0	13	32	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae
efc526bd000bcbc2e137b004e1f446b9	11	0	5	9	7	0	0	0	5	0	2903	14	1130	7704	4561	819	15	15	23	18	24	12	22	212	500	589	162	61	0	0	6	0	2	0	7	0	2	8	0	0	0	0	0	0	0	0	2	0	0	9	2	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	27	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria
375fa1d9914aee27398577800b63b92c	2	0	3	0	0	0	0	0	0	0	0	12	0	0	4	6	0	0	0	0	0	0	179	5308	1362	2625	1571	3715	22	21	20	0	23	20	18	14	3	10	0	0	0	0	0	0	0	0	0	0	0	2	0	5	0	0	0	0	0	0	0	3013	0	4	3	138	27	293	3	102	0	0	0	3	0	0	0	4	0	0	0	316	0	3	0	d__Bacteria; p__Myxococcota; c__Polyangia
e5c96e997fa26a6d758ba40d6fd1001b	0	0	0	0	0	0	0	0	0	0	374	14	8	0	0	0	0	0	0	114	0	0	5	31	0	15	17	23	21	16	15	0	0	3896	347	6783	2779	114	0	0	20	21	0	17	19	0	18	0	0	0	0	325	0	0	0	0	0	0	0	7	5	0	0	61	0	0	8	103	0	473	2827	0	0	0	0	59	12	0	0	0	206	0	0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Defluviimonas
83c79c96d395c85a208aeb93c3ec3002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	856	243	3	119	576	3	0	3	0	28	0	0	2	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	11	0	0	2	0	0	0	0	0	0	0	0	4	0	0	12	11	0	10	23	14	13	22	16	16728	0	0	d__Bacteria; p__Bdellovibrionota; c__Oligoflexia
ee2735fc5e9ddd59bdb859ab70321003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	560	154	56	354	1350	54	33	0	0	15	0	14	5644	143	5207	2694	271	782	0	31	23	0	17	18	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	168	0	589	119	0	0	0	0	27	0	0	0	0	278	0	0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae
45546a1f5806ab7fa8263e4bb2b28ab7	186	20	266	192	243	63	16	22	178	212	227	97	187	5	12	42	4	11	6	2	72	8	25	153	345	5	10	91	0	9	14	242	160	25	45	291	216	90	13085	22	39	39	12	19	79	12	80	79	113	19	17	47	16	24	27	16	57	5	35	30	12	100	0	21	0	7	0	6	21	0	52	60	115	7	91	48	42	29	32	34	80	54	96	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales
7aaac4071655f16ae9ea7814af6cd48d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	78	0	214	0	8712	582	0	302	388	24	0	32	0	26	24	18	62	0	75	0	0	0	992	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	320	0	0	0	267	0	322	0	46	0	0	0	20	12	0	0	0	8	59	21	5394	476	0	0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae
ddd3b6e7becffd0dcf33088283931bb4	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	21	0	3	0	624	43	0	58	0	0	10	4	0	0	5	0	0	0	0	0	0	0	0	8	22	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	13	0	4	0	19	43	0	23	16	24	18	22	17114	309	0	0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae
645616fd875c67f2a891a6f38a27adb5	53	208	66	63	62	142	96	86	103	167	115	47	25	2979	30	122	28	50	61	121	65	41	128	1488	751	121	109	351	61	95	131	88	97	84	191	34	28	186	48	56	0	49	203	132	1632	73	100	221	194	52	22	33	14	25	21	76	32	57	86	1895	558	38	22	183	119	989	34	70	53	22	85	22	26	83	20	30	20	35	51	1517	590	36	62	d__Bacteria; p__Acidobacteriota; c__Acidobacteriae
7c28158f3d49950f873cc9243c96d353	37	47	26	11	9	0	0	7	20	0	392	4355	2783	40	26	2401	16	27	112	50	22	37	32	122	19	32	31	22	7	32	304	24	0	163	24	58	7	25	0	27	12	0	3	15	0	12	0	0	8	15	13	0	0	0	45	12	4	13	14	42	31	8	19	18	15	19	57	20	288	15	4018	506	503	11	12	10	738	71	152	28	104	16	0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Shewanellaceae; g__Shewanella; s__Shewanella_baltica
02715f61835fceb5c1069241c56cd5c1	0	0	0	0	0	0	0	0	0	0	0	0	6	0	9	0	0	0	131	0	0	699	32	17	1849	4182	730	450	15	34	10	0	17	1586	179	2274	1355	61	349	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	7	0	0	0	13	32	55	0	128	1165	1180	1348	0	0	8	0	0	0	0	0	0	260	12	0	d__Bacteria; p__Actinobacteriota; c__Acidimicrobiia; o__Microtrichales; f__Iamiaceae; g__Iamia
ee4fe7780dd6eed244ef59e7e6f4e9ec	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	165	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	6	0	0	4	8	0	9	8	9	10	10	10	17855	0	0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales; f__env.OPS_17; g__env.OPS_17
cf9446fc30db2aeee4e231fc78def155	9	0	7421	21	14	0	0	0	23	0	13	0	0	13	0	0	0	0	0	12	11	0	0	0	0	22	0	0	57	93	31	5	60	0	0	0	5	11	0	0	883	646	0	8	9	0	0	0	0	0	0	0	293	0	0	11	0	0	0	0	0	0	0	0	0	5	0	4	0	96	21	447	11	0	12	20	14	13	12	4181	3552	0	0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae
b0f416ac6049c392e98312eea799f965	0	58	12	0	9	559	2630	0	0	2803	11	27	4	0	0	0	0	0	3	0	0	0	0	68	17	34	16	33	14	244	28	8	277	38	19	53	12	858	807	2288	10	6	0	9	7	0	10	895	13	20	10	20	13	23	21	14	11	1518	19	19	33	5	4	13	10	16	26	16	16	12	14	12	0	13	199	0	317	1161	5	0	4	2219	0	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Listeriaceae; g__Brochothrix
429a2d362f52c8eac22de284fc71eff6	0	0	0	0	3	0	0	0	0	0	0	0	0	0	4	0	0	0	0	9	8	517	0	900	8	0	134	26	3	4	8	0	18	0	11	145	0	110	0	0	0	0	0	0	6	9	0	0	0	0	0	0	0	0	0	136	7	0	0	687	3	3	0	92	0	8	0	0	5	0	0	9	9	0	8	7	8	10	6	4135	10505	0	0	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Pedosphaerales; f__Pedosphaeraceae
44a6231cca96b11397ae3e963632b02e	0	0	0	0	0	0	0	0	0	0	2910	3236	4135	0	0	3990	1635	290	310	65	20	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	398	0	0	0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae
3e20b23a626d3c018e9583d251a8497e	0	0	0	0	14	0	0	0	0	0	1705	220	7830	41	57	6495	315	43	57	48	24	10	39	0	19	0	19	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106	0	0	22	126	10	0	0	0	0	0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Aeromonadales; f__Aeromonadaceae; g__Aeromonas
71f77783bb9305525d370360822115aa	5	0	0	0	0	14	0	0	0	0	0	3356	520	1933	5910	516	279	40	43	0	30	23	55	361	36	41	42	0	0	33	24	62	41	6	50	94	0	51	0	0	0	0	0	0	0	0	12	0	14	0	16	0	0	0	0	0	15	0	0	394	0	0	0	121	9	1287	17	0	20	11	23	0	24	10	28	0	0	0	0	501	1048	13	14	d__Bacteria; p__Nitrospirota; c__Nitrospiria; o__Nitrospirales; f__Nitrospiraceae; g__Nitrospira
266bcb5c9b0d91c0fccecda9e684f284	0	0	2091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	27	0	0	0	0	0	672	0	813	685	0	0	0	0	837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	13	20	0	0	0	28	87	81	5953	3729	0	0	12	0	1087	120	140	0	118	333	19	0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae
06cb03cddd8a12dbfaf27e8984b395c4	0	19	0	0	0	658	0	489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	35	70	0	58	0	0	66	686	0	1486	0	213	25	0	0	0	0	0	0	0	14	0	0	0	10	0	94	0	0	0	0	25	0	145	0	38	0	0	0	197	0	0	24	163	0	202	29	1864	10223	0	0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae
dd75ec2f6f1652de5fa74745a5d25d14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	6	0	0	137	17	27	21	26	4722	904	3547	43	7288	15	17	0	0	0	0	0	7	0	0	0	12	0	0	0	0	0	0	0	0	0	8	0	5	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Actinobacteriota; c__Coriobacteriia; o__Coriobacteriales
d260235f9a890e5d41e501791930b035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	354	56	123	86	0	0	0	0	78	1915	143	1279	2115	146	319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	1020	103	18	0	18	287	14	531	22	1147	530	2441	1412	0	0	0	0	129	18	41	0	385	1875	0	0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales
aba3670fbc4ab04f931c062f9882a24c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	14	18	9	12	0	3593	1195	6430	278	4925	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82	15	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Firmicutes; c__Desulfitobacteriia; o__Desulfitobacteriales; f__Desulfitobacteriales; g__TC1; s__uncultured_bacterium
c50dc9f463fa902368e33da4e75d2fa3	0	0	0	0	0	0	0	0	0	0	0	9	5	0	0	0	0	0	0	0	0	15	0	30	13	0	18	0	0	0	12	0	7	4497	51	6499	1393	373	1908	0	12	19	0	12	0	0	11	0	0	0	7	5	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	197	103	0	0	0	73	738	246	53	0	0	265	0	0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Acetobacterales; f__Acetobacteraceae
f4a4b19b30e2d7e8cae91fcae8021a1b	0	11	0	0	0	0	0	8	0	3	0	5	0	0	0	10	0	0	0	0	0	0	0	2106	431	0	79	22	6	0	6	0	5	0	0	0	0	7	10	4	0	0	7	0	3494	7	4	8	7	0	15	8403	680	192	462	123	17	0	14	0	0	0	0	99	268	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Crocinitomicaceae; g__Brumimicrobium; s__Brumimicrobium_sp.
b93c09ca2114dc3207d5d14985f91b4d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3423	12332	566	0	19	16	0	25	35	27	20	0	0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Vibrionales; f__Vibrionaceae; g__Vibrio
976095f5a85e28eb9eb3b401d00efdea	17	0	1121	0	6	0	0	0	0	0	0	20	0	0	0	0	133	0	103	5	0	0	0	2257	346	0	897	1184	0	0	0	0	0	0	0	0	0	0	0	11	0	0	8	0	0	0	0	11	3	0	0	5	0	7	0	0	0	0	0	8807	0	7	10	48	0	0	28	23	0	0	0	0	0	16	0	0	0	0	0	969	407	0	0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Saprospiraceae; g__uncultured; s__uncultured_Devosia
65103cc55ce0447e8bdf60583260e863	0	17	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	32	16023	22	33	35	24	31	26	28	32	17	31	0	7	15	0	0	0	0	0	0	0	12	0	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast
f0e1af909ae1c1a112ee344cae16cd6c	6	0	3	0	0	0	0	0	0	0	0	11	0	0	0	0	0	216	0	86	0	0	927	5416	4221	4345	415	442	9	27	25	0	15	14	26	5	7	11	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	24	0	0	0	0	0	0	0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria
ea8394edc1f8fc1ac2083e0aa7d7a5f7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	936	0	0	0	0	189	242	0	72	0	0	0	0	0	0	3263	736	4613	2726	306	275	0	17	21	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	0	571	0	64	0	148	47	183	0	0	0	0	0	0	0	702	1032	0	0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium
4db34a5cdf3b101ac4d39a1522583a41	2271	0	5399	14	16	0	0	0	16	0	116	11	0	11	0	67	0	11	0	0	0	0	0	0	0	22	0	0	0	40	0	0	0	0	0	11	13	0	0	0	22	8101	0	23	21	0	30	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae
0199bc87bb273563113fa41653517ca2	0	0	0	0	0	0	0	0	0	0	0	3	8	0	0	0	0	0	0	0	2	0	0	3361	6911	344	448	1748	8	17	13	0	20	11	14	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	224	4	4	505	0	0	6	0	6	0	0	2544	0	0	d__Bacteria; p__Patescibacteria; c__Saccharimonadia; o__Saccharimonadales; f__Saccharimonadales; g__Saccharimonadales
dcd76b93ac90dbd97795ce9a0610db99	102	0	2510	1140	25	0	3576	906	0	363	0	0	0	10	21	0	0	0	0	0	0	83	0	25	14	21	22	66	0	0	14	16	0	14	0	125	0	9	74	71	0	1727	0	433	9	0	12	0	0	17	24	0	0	25	25	0	646	2436	0	580	0	0	0	14	0	17	0	0	0	18	36	0	0	19	10	0	0	0	0	38	0	828	0	d__Bacteria; p__Firmicutes; c__Bacilli; o__Staphylococcales; f__Staphylococcaceae; g__Staphylococcus
b24549d85b1cf51ca24a573fe011f852	6	0	9	7	821	321	98	0	4731	0	275	0	0	0	0	0	416	13	0	9	0	0	0	0	0	0	100	112	0	17	0	5	0	0	7	495	0	118	0	0	12	5662	0	16	17	0	14	0	0	0	0	0	0	7	0	3	0	0	0	516	0	0	0	20	0	5	4	0	0	0	8	5	0	0	0	0	0	198	0	739	1278	0	0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Hyphomonadaceae; g__Hirschia
7f49f6e45b735db101801452cea26487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	22	0	0	0	24	0	22	35	0	0	6516	101	5712	3383	134	42	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae
0924c4c2b1d63ffbd380bbe9f7fdb3ec	0	0	812	0	0	0	4013	6	0	6	737	0	397	0	0	676	136	0	0	61	0	0	13	0	0	0	127	0	0	0	0	8	9	142	28	154	115	0	0	10	0	0	0	0	0	8	8	6	12	8	13	11	11	28	20	11	16	10	17	20	12	9	13	53	12	26	12	142	13	1644	4979	0	26	15	6	0	0	0	0	85	1248	0	0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae
651444545b321e09d93e0354f6ec25ee	0	8	0	0	0	9	0	8	0	7	0	0	6	0	0	0	0	0	0	0	0	0	0	15	16	0	0	0	0	0	0	0	0	0	14	4	0	21	5	204	0	0	0	0	0	0	12	0	9	0	10	0	5	10	8	7	836	11	2371	6760	4837	17	20	40	62	84	25	30	18	11	25	0	7	15	0	0	0	0	0	219	76	11	0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Lysobacter
053d1ab8d0ec6646378f162952af05b5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	415	14	12	0	8	0	0	0	3628	0	218	29	78	2418	0	0	0	0	0	0	0	0	0	0	10	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	248	0	0	15	0	129	6092	1473	1002	22	0	15	0	0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Acetobacterales; f__Acetobacteraceae
305c8621d742b353f56f49edc2a87761	0	361	694	0	0	558	0	333	0	0	215	4174	0	0	19	13	11	0	0	22	0	0	0	428	0	0	0	14	0	0	53	0	33	0	58	77	0	58	0	633	0	0	0	0	0	0	0	0	21	0	0	1034	0	458	0	163	0	484	1002	681	863	879	0	14	32	637	200	137	0	70	0	10	148	15	130	32	0	0	0	0	1056	25	0	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Corynebacteriales; f__Corynebacteriaceae; g__Corynebacterium
fbac8c5884a2ccae9e477168dfb64ff5	0	0	0	0	0	0	0	0	0	0	0	16	9	15	12	12	5868	1869	724	1866	2474	943	16	0	0	0	0	0	12	0	0	0	0	4	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	7	0	1942	4	0	0	d__Bacteria; p__Bdellovibrionota; c__Bdellovibrionia; o__Bdellovibrionales; f__Bdellovibrionaceae; g__Bdellovibrio; s__metagenome
