#NAME,SRR17045222,SRR17045223,SRR17045226,SRR17045227
ASV_680,0,38,0,0
ASV_6800,5,0,0,0
ASV_6802,4,0,0,0
ASV_6803,6,0,0,0
ASV_6804,7,0,0,0
ASV_6805,8,0,0,0
ASV_6806,4,0,0,0
ASV_6807,5,0,0,0
ASV_6808,5,0,0,0
ASV_681,0,0,38,0
ASV_6810,4,0,0,0
ASV_6811,5,0,0,0
ASV_6812,4,0,0,0
ASV_6814,6,0,0,0
ASV_6815,6,0,0,0
ASV_6816,6,0,0,0
ASV_6817,4,0,0,0
ASV_6818,5,0,1,0
ASV_6819,7,0,0,0
ASV_682,0,0,43,0
ASV_6820,6,0,0,0
ASV_6821,4,0,0,0
ASV_6822,5,0,0,0
ASV_6823,4,0,0,0
ASV_6824,5,0,0,0
ASV_6825,6,0,0,0
ASV_6826,5,0,0,0
ASV_6827,5,0,0,0
ASV_6828,4,0,0,0
ASV_6829,6,0,0,0
ASV_683,0,0,47,0
ASV_6830,4,0,0,0
ASV_6831,7,0,0,0
ASV_6832,5,0,0,0
ASV_6833,4,0,0,0
ASV_6834,5,0,0,0
ASV_6835,7,0,1,0
ASV_6836,8,0,0,0
ASV_6837,4,0,0,0
ASV_6838,4,0,0,0
ASV_6839,5,0,0,0
ASV_684,0,0,46,0
ASV_6840,6,0,0,0
ASV_6841,6,0,0,0
ASV_6842,8,0,2,0
ASV_6843,5,0,0,0
ASV_6844,7,0,0,0
ASV_6845,5,0,0,0
ASV_6846,4,0,0,0
ASV_6847,4,0,0,0
ASV_6848,5,0,0,0
ASV_6849,6,0,0,0
ASV_685,0,0,41,0
ASV_6850,8,0,0,0
ASV_6851,8,0,0,0
ASV_6852,4,0,0,0
ASV_6853,7,0,0,0
ASV_6854,4,0,0,0
ASV_6855,4,0,0,0
ASV_6856,6,0,1,0
ASV_6857,5,0,0,0
ASV_6858,6,0,0,0
ASV_6859,4,0,0,0
ASV_686,0,0,41,0
ASV_6860,5,0,0,0
ASV_6862,5,0,0,0
ASV_6863,6,0,0,0
ASV_6864,5,0,0,0
ASV_6865,10,0,0,0
ASV_6866,4,0,0,0
ASV_6867,6,0,0,0
ASV_6868,11,0,0,1
ASV_6869,5,0,0,0
ASV_687,0,0,42,0
ASV_6870,5,0,0,0
ASV_6871,5,0,0,0
ASV_6872,5,0,0,0
ASV_6873,5,0,0,0
ASV_6874,9,0,0,0
ASV_6875,6,0,0,0
ASV_6876,4,0,0,0
ASV_6877,4,0,0,0
ASV_6878,7,0,0,0
ASV_6879,5,0,0,0
ASV_688,0,0,39,0
ASV_6880,4,0,0,0
ASV_6881,5,0,0,0
ASV_6882,7,0,0,0
ASV_6883,4,0,0,0
ASV_6884,4,0,0,0
ASV_6885,6,0,0,0
ASV_6886,5,0,1,0
ASV_6887,4,0,0,0
ASV_6888,8,0,0,0
ASV_6889,4,0,0,0
ASV_689,0,0,0,49
ASV_6891,6,0,0,0
ASV_6892,6,0,0,0
ASV_6893,4,0,0,0
ASV_6894,5,1,0,0
ASV_6895,5,0,0,0
ASV_6896,4,0,0,0
ASV_6898,4,0,0,0
ASV_6899,5,0,0,0
ASV_69,192,0,0,0
ASV_690,0,0,0,36
ASV_6900,4,0,0,0
ASV_6901,5,0,0,0
ASV_6902,6,0,0,0
ASV_6903,8,0,0,0
ASV_6904,6,0,0,0
ASV_6905,4,0,0,0
ASV_6906,6,0,0,0
ASV_6907,5,0,0,0
ASV_6908,5,0,0,0
ASV_6909,5,1,0,0
ASV_691,0,0,0,39
ASV_6910,0,4,0,0
ASV_6911,0,4,0,0
ASV_6912,0,7,0,0
ASV_6913,0,5,0,0
ASV_6914,0,7,0,0
ASV_6915,0,7,0,0
ASV_6916,0,4,0,0
ASV_6917,0,6,0,0
ASV_6918,0,6,0,0
ASV_6919,0,4,0,0
ASV_692,0,0,0,45
ASV_6922,0,5,0,0
ASV_6923,0,4,0,0
ASV_6924,0,7,0,0
ASV_6925,0,5,1,1
ASV_6926,0,5,0,0
ASV_6927,0,5,0,0
ASV_6928,0,4,0,0
ASV_6929,0,5,0,0
ASV_693,0,0,0,37
ASV_6930,0,9,0,0
ASV_6931,0,8,0,0
ASV_6932,0,6,0,0
ASV_6933,1,6,0,0
ASV_6934,0,4,0,0
ASV_6935,0,7,0,0
ASV_6936,0,7,0,0
ASV_6937,0,4,0,0
ASV_6938,0,14,0,2
ASV_694,0,0,0,37
ASV_6940,0,5,0,0
ASV_6941,0,5,0,0
ASV_6942,0,7,0,0
ASV_6943,0,7,0,0
ASV_6944,0,5,0,0
ASV_6945,0,7,0,0
ASV_6946,0,5,0,1
ASV_6947,0,5,0,0
ASV_6948,0,6,0,0
ASV_6949,0,4,0,1
ASV_695,44,0,0,0
ASV_6950,0,6,0,0
ASV_6951,0,6,0,0
ASV_6952,0,6,0,0
ASV_6953,0,5,0,0
ASV_6954,0,6,0,0
ASV_6955,2,6,0,0
ASV_6956,0,10,1,0
ASV_6957,1,5,0,0
ASV_6958,0,4,0,0
ASV_6959,0,9,0,0
ASV_696,41,0,0,0
ASV_6960,0,5,0,0
ASV_6961,0,6,0,0
ASV_6962,0,6,1,0
ASV_6963,1,6,0,0
ASV_6964,0,5,0,0
ASV_6965,0,6,0,0
ASV_6966,0,5,0,0
ASV_6967,0,6,0,0
ASV_6968,0,4,0,0
ASV_6969,1,8,2,1
ASV_697,43,0,0,0
ASV_6970,0,5,0,1
ASV_6971,0,4,0,0
ASV_6972,0,5,0,0
ASV_6973,0,5,0,0
ASV_6974,0,7,0,0
ASV_6975,0,13,0,0
ASV_6976,0,4,0,0
ASV_6977,0,7,0,0
ASV_6978,0,5,0,0
ASV_698,0,35,0,0
ASV_6980,0,5,0,0
ASV_6981,0,4,0,0
ASV_6982,0,6,0,1
ASV_6983,0,6,0,0
ASV_6984,0,6,0,0
ASV_6985,0,5,0,0
ASV_6986,0,4,0,0
ASV_6987,0,4,0,0
ASV_6988,0,8,0,0
ASV_6989,0,7,0,0
ASV_699,0,41,0,0
ASV_6990,0,5,1,0
ASV_6991,0,6,0,0
ASV_6992,0,6,0,1
ASV_6993,0,4,0,0
ASV_6994,0,8,1,0
ASV_6995,1,7,2,0
ASV_6996,0,6,0,0
ASV_6997,0,5,0,0
ASV_6998,0,8,0,1
ASV_6999,0,4,0,0
ASV_7,703,0,0,0
ASV_70,179,0,1,0
ASV_700,0,41,0,0
ASV_7000,0,6,0,0
ASV_7001,0,7,0,2
ASV_7002,0,7,0,0
ASV_7003,0,9,0,0
ASV_7004,1,7,0,2
ASV_7005,1,6,0,0
ASV_7006,0,6,1,1
ASV_7007,0,4,0,0
ASV_7008,0,5,0,0
ASV_7009,0,4,0,0
ASV_701,0,38,0,0
ASV_7010,0,5,0,0
ASV_7011,0,6,0,0
ASV_7012,0,4,0,0
ASV_7013,0,4,0,0
ASV_7014,0,4,0,0
ASV_7015,0,6,0,0
ASV_7016,0,6,0,0
ASV_7017,0,7,0,0
ASV_7018,0,5,0,0
ASV_7019,0,7,0,0
ASV_702,0,40,0,0
ASV_7020,0,6,0,1
ASV_7021,1,5,0,0
ASV_7022,0,5,0,0
ASV_7023,0,5,0,0
ASV_7024,0,4,0,0
ASV_7025,0,9,0,0
ASV_7026,2,6,1,1
ASV_7027,0,6,0,0
ASV_7029,0,5,0,0
ASV_703,0,0,36,0
ASV_7030,0,5,0,0
ASV_7031,0,5,0,0
ASV_7032,0,4,0,0
ASV_7033,0,4,0,0
ASV_7034,0,8,0,0
ASV_7035,0,5,0,0
ASV_7036,0,4,0,0
ASV_7037,1,5,0,0
ASV_7038,0,6,1,0
ASV_7039,0,8,2,2
ASV_704,0,0,38,0
ASV_7040,0,7,0,0
ASV_7041,0,12,0,0
ASV_7042,0,5,0,1
ASV_7043,0,5,0,0
ASV_7044,0,6,0,0
ASV_7045,0,4,0,0
ASV_7046,0,8,0,0
ASV_7047,0,4,0,0
ASV_7048,0,5,0,0
ASV_7049,0,6,0,0
ASV_705,1,0,39,0
ASV_7050,0,5,0,0
ASV_7051,0,7,0,0
ASV_7052,0,5,0,0
ASV_7053,0,4,0,0
ASV_7055,0,7,0,0
ASV_7056,1,8,0,1
ASV_7057,0,4,0,1
ASV_7058,1,5,0,0
ASV_7059,0,4,0,0
ASV_706,0,0,36,0
ASV_7060,1,5,0,0
ASV_7061,0,6,0,0
ASV_7062,0,6,0,0
ASV_7063,0,5,0,0
ASV_7064,0,5,0,0
ASV_7065,0,5,0,0
ASV_7066,0,6,1,0
ASV_7067,0,4,0,0
ASV_7068,0,4,0,0
ASV_7069,0,5,0,0
ASV_707,0,0,43,0
ASV_7070,0,5,0,0
ASV_7071,0,4,0,0
ASV_7072,0,6,0,0
ASV_7073,0,6,0,0
ASV_7074,0,6,0,0
ASV_7075,0,5,0,0
ASV_7076,0,4,0,0
ASV_7077,0,8,0,0
ASV_7078,1,8,0,0
ASV_7079,0,5,0,0
ASV_708,1,0,41,0
ASV_7080,0,4,0,1
ASV_7081,0,5,0,0
ASV_7082,0,5,0,0
ASV_7083,0,5,0,0
ASV_7084,0,6,0,0
ASV_7085,0,5,0,0
ASV_7086,0,5,0,0
ASV_7087,3,5,0,0
ASV_7088,0,6,1,0
ASV_7089,0,5,0,0
ASV_709,0,0,41,0
ASV_7090,0,4,0,0
ASV_7091,0,5,0,0
ASV_7092,0,8,0,0
ASV_7093,0,4,0,0
ASV_7094,2,5,0,1
ASV_7095,0,5,0,0
ASV_7096,0,4,0,0
ASV_7097,0,5,0,0
ASV_7098,0,5,0,0
ASV_7099,0,6,0,0
ASV_71,0,0,0,180
ASV_710,0,0,44,0
ASV_7100,0,5,0,1
ASV_7101,0,7,0,0
ASV_7102,0,6,1,0
ASV_7103,0,5,0,0
ASV_7104,0,6,0,0
ASV_7105,1,4,0,0
ASV_7106,0,6,0,0
ASV_7107,0,5,0,0
ASV_7108,0,6,0,0
ASV_7109,0,5,0,0
ASV_711,0,0,46,0
ASV_7110,0,5,0,0
ASV_7111,0,4,0,0
ASV_7112,0,10,0,0
ASV_7113,0,4,0,1
ASV_7114,0,4,0,0
ASV_7115,0,5,0,0
ASV_7116,0,5,0,0
ASV_7117,0,4,0,0
ASV_7118,0,5,0,0
ASV_7119,0,4,0,1
ASV_712,0,0,0,41
ASV_7121,0,5,0,0
ASV_7122,2,6,1,1
ASV_7123,0,9,0,0
ASV_7124,0,8,0,0
ASV_7125,0,5,0,0
ASV_7126,0,5,0,0
ASV_7127,0,4,0,0
ASV_7128,0,5,0,0
ASV_7129,0,5,0,0
ASV_713,0,0,0,39
ASV_7130,0,5,0,0
ASV_7131,0,4,0,0
ASV_7132,0,7,0,0
ASV_7133,0,6,0,0
ASV_7134,1,7,0,0
ASV_7135,0,5,0,0
ASV_7136,0,6,0,0
ASV_7137,2,6,0,4
ASV_7138,0,5,0,0
ASV_7139,0,4,0,0
ASV_714,0,0,0,42
ASV_7140,0,6,0,0
ASV_7141,0,5,0,1
ASV_7142,0,4,0,0
ASV_7143,0,5,0,0
ASV_7144,0,6,0,1
ASV_7145,0,7,0,0
ASV_7146,0,7,0,0
ASV_7147,0,4,0,0
ASV_7148,0,6,0,0
ASV_7149,0,7,0,0
ASV_715,0,0,0,38
ASV_7150,0,5,0,0
ASV_7151,0,4,0,0
ASV_7152,1,11,0,0
ASV_7153,0,5,0,0
ASV_7154,0,4,0,0
ASV_7155,0,6,0,0
ASV_7156,0,5,0,1
ASV_7157,0,6,0,0
ASV_7158,0,7,0,0
ASV_7159,0,6,0,2
ASV_716,0,0,0,40
ASV_7160,0,5,0,0
ASV_7161,2,4,0,2
ASV_7162,0,4,0,0
ASV_7163,0,4,0,0
ASV_7164,0,5,0,0
ASV_7165,0,4,0,0
ASV_7166,0,5,0,0
ASV_7167,0,7,0,0
ASV_7168,0,5,0,1
ASV_7169,0,4,0,0
ASV_717,0,0,0,37
ASV_7170,0,4,0,0
ASV_7171,0,5,0,0
ASV_7172,0,5,0,1
ASV_7173,0,4,0,0
ASV_7174,0,4,0,0
ASV_7175,0,4,0,0
ASV_7176,0,6,0,0
ASV_7177,0,6,0,0
ASV_7178,0,4,0,0
ASV_7179,0,4,0,0
ASV_718,0,0,0,35
ASV_7180,0,4,0,0
ASV_7181,2,4,0,0
ASV_7182,1,5,0,2
ASV_7183,0,4,0,0
ASV_7184,0,4,0,0
ASV_7185,2,5,0,1
ASV_7186,1,11,0,0
ASV_7187,0,6,0,0
ASV_7188,0,4,0,0
ASV_719,40,0,0,0
ASV_7190,0,5,1,0
ASV_7191,0,4,0,0
ASV_7192,0,5,0,0
ASV_7193,0,7,0,0
ASV_7194,0,5,0,0
ASV_7195,0,4,0,0
ASV_7196,0,4,0,0
ASV_7198,0,6,0,0
ASV_7199,0,5,0,0
ASV_72,196,0,0,0
ASV_720,34,0,0,0
ASV_7200,0,4,0,1
ASV_7201,0,5,0,2
ASV_7202,0,4,0,0
ASV_7203,0,4,0,0
ASV_7204,2,4,1,0
ASV_7205,2,6,0,0
ASV_7206,0,4,0,0
ASV_7207,0,6,0,0
ASV_7208,0,10,0,0
ASV_7209,0,4,0,0
ASV_721,42,0,0,0
ASV_7210,0,4,0,0
ASV_7211,0,4,0,0
ASV_7212,0,4,0,0
ASV_7213,0,8,0,1
ASV_7214,0,7,0,0
ASV_7215,0,4,0,0
ASV_7216,0,8,0,0
ASV_7217,0,7,0,1
ASV_7218,0,4,0,0
ASV_7219,0,7,0,0
ASV_722,41,0,0,0
ASV_7220,0,5,0,0
ASV_7221,0,5,0,1
ASV_7222,0,4,1,0
ASV_7223,0,5,0,0
ASV_7225,0,5,0,0
ASV_7226,1,5,0,0
ASV_7227,0,7,0,0
ASV_7228,1,8,0,0
ASV_7229,1,7,0,0
ASV_723,38,0,0,0
ASV_7230,0,5,0,0
ASV_7231,0,7,0,0
ASV_7232,0,4,0,0
ASV_7233,0,5,0,0
ASV_7234,0,5,1,0
ASV_7235,0,6,0,0
ASV_7236,0,5,0,0
ASV_7237,0,5,0,0
ASV_7238,0,5,0,0
ASV_7239,0,7,0,0
ASV_724,38,0,0,0
ASV_7240,0,7,0,2
ASV_7241,0,6,0,1
ASV_7242,0,6,0,0
ASV_7243,0,8,0,0
ASV_7244,0,4,0,0
ASV_7245,0,4,0,0
ASV_7246,0,7,0,0
ASV_7247,0,4,0,0
ASV_7248,0,5,0,0
ASV_7249,0,4,0,0
ASV_725,0,40,0,0
ASV_7250,0,6,0,0
ASV_7251,0,4,0,0
ASV_7252,0,6,0,1
ASV_7253,0,7,0,0
ASV_7254,0,6,0,0
ASV_7255,0,6,0,0
ASV_7256,0,6,0,1
ASV_7257,0,5,0,0
ASV_7258,2,4,1,1
ASV_7259,0,7,0,0
ASV_726,0,42,0,0
ASV_7260,0,4,0,0
ASV_7261,0,5,0,0
ASV_7262,0,4,0,0
ASV_7263,0,4,0,0
ASV_7264,0,6,0,0
ASV_7265,0,5,0,0
ASV_7266,0,4,0,0
ASV_7267,0,6,0,1
ASV_7268,0,4,0,0
ASV_7269,0,5,0,0
ASV_727,0,41,0,1
ASV_7270,0,6,0,0
ASV_7271,0,5,0,0
ASV_7272,0,5,0,0
ASV_7274,0,8,0,0
ASV_7275,0,6,0,0
ASV_7276,0,5,0,0
ASV_7277,0,6,0,0
ASV_7278,0,7,1,0
ASV_7279,0,6,0,0
ASV_728,0,40,0,0
ASV_7280,0,4,1,0
ASV_7281,0,4,1,0
ASV_7282,0,7,0,0
ASV_7284,0,9,0,0
ASV_7285,0,7,0,0
ASV_7286,0,5,0,0
ASV_7287,1,6,0,0
ASV_7288,0,5,0,0
ASV_7289,1,4,1,0
ASV_729,0,32,0,0
ASV_7290,0,6,0,0
ASV_7291,0,9,0,0
ASV_7292,0,4,0,0
ASV_7293,0,5,0,0
ASV_7294,0,5,0,0
ASV_7295,0,5,0,0
ASV_7296,0,8,0,1
ASV_7297,0,5,0,0
ASV_7298,0,10,0,0
ASV_7299,0,5,0,0
ASV_73,157,0,0,0
ASV_730,0,35,0,0
ASV_7300,0,7,0,0
ASV_7301,0,7,0,0
ASV_7303,0,8,0,0
ASV_7304,0,5,0,0
ASV_7305,0,5,0,0
ASV_7306,0,7,0,0
ASV_7307,0,7,0,0
ASV_7308,0,6,0,0
ASV_7309,0,4,0,0
ASV_731,0,41,0,0
ASV_7310,0,4,0,1
ASV_7311,0,4,3,0
ASV_7312,0,4,0,0
ASV_7313,0,5,0,0
ASV_7314,0,12,4,4
ASV_7315,0,5,0,0
ASV_7316,0,9,0,0
ASV_7317,0,4,0,0
ASV_7318,0,6,0,0
ASV_7319,0,7,0,0
ASV_732,0,43,0,0
ASV_7320,0,4,0,1
ASV_7321,0,6,0,0
ASV_7322,0,5,0,0
ASV_7323,0,5,0,0
ASV_7324,0,6,0,0
ASV_7325,0,5,0,0
ASV_7326,0,8,0,0
ASV_7327,1,6,0,0
ASV_7328,0,5,0,0
ASV_7329,0,6,0,1
ASV_733,0,43,0,0
ASV_7330,0,5,0,0
ASV_7331,0,5,0,0
ASV_7332,0,4,0,0
ASV_7333,0,6,0,1
ASV_7334,0,4,0,1
ASV_7335,0,4,0,0
ASV_7336,0,4,0,0
ASV_7337,0,6,0,0
ASV_7338,0,4,0,1
ASV_7339,0,4,0,0
ASV_734,0,41,0,0
ASV_7340,0,5,0,0
ASV_7341,0,4,0,0
ASV_7342,1,6,2,1
ASV_7343,0,6,0,0
ASV_7344,0,5,3,0
ASV_7345,2,7,0,0
ASV_7346,0,4,0,0
ASV_7347,0,4,0,0
ASV_7348,0,6,0,0
ASV_7349,0,4,0,0
ASV_735,0,0,37,0
ASV_7350,0,5,0,0
ASV_7351,0,6,0,0
ASV_7352,0,0,5,0
ASV_7353,0,0,4,0
ASV_7354,0,0,7,0
ASV_7355,0,0,6,0
ASV_7356,0,0,6,0
ASV_7357,0,0,4,0
ASV_7358,0,0,4,0
ASV_7359,0,0,5,0
ASV_736,0,0,38,0
ASV_7360,1,0,4,1
ASV_7361,1,0,7,0
ASV_7362,0,0,10,0
ASV_7363,0,0,4,0
ASV_7364,0,1,10,1
ASV_7365,1,0,11,0
ASV_7366,2,0,7,0
ASV_7367,0,0,4,0
ASV_7368,0,0,4,0
ASV_7369,0,0,4,0
ASV_737,1,0,42,0
ASV_7370,0,0,13,1
ASV_7371,0,0,11,1
ASV_7372,0,0,6,0
ASV_7373,0,0,10,0
ASV_7374,0,0,6,0
ASV_7375,0,0,5,0
ASV_7376,1,0,6,0
ASV_7377,0,0,7,0
ASV_7378,0,4,19,3
ASV_7379,0,0,6,0
ASV_738,0,0,34,0
ASV_7380,0,0,5,0
ASV_7381,0,0,5,0
ASV_7382,1,0,10,0
ASV_7383,1,0,5,0
ASV_7384,0,0,6,0
ASV_7385,0,0,11,1
ASV_7386,0,0,7,0
ASV_7387,0,0,6,0
ASV_7388,2,0,6,0
ASV_7389,1,0,7,0
ASV_739,0,0,34,0
ASV_7390,0,0,11,2
ASV_7391,0,0,6,0
ASV_7392,0,0,6,1
ASV_7393,2,0,4,0
ASV_7394,0,0,4,0
ASV_7395,0,0,4,0
ASV_7396,0,0,5,0
ASV_7397,0,0,8,0
ASV_7398,0,0,6,0
ASV_7399,1,0,8,0
ASV_74,178,0,0,0
ASV_740,0,0,43,0
ASV_7400,0,0,6,0
ASV_7401,0,0,6,0
ASV_7402,0,0,8,0
ASV_7403,0,0,7,0
ASV_7404,0,0,4,0
ASV_7405,0,0,5,0
ASV_7407,0,0,5,0
ASV_7408,0,0,9,0
ASV_7409,0,0,7,0
ASV_741,0,0,40,0
ASV_7410,0,0,6,0
ASV_7411,0,0,6,0
ASV_7412,0,0,6,0
ASV_7413,0,0,7,0
ASV_7414,0,0,4,0
ASV_7415,0,0,4,0
ASV_7416,0,0,4,0
ASV_7417,3,0,9,0
ASV_7418,0,0,5,0
ASV_7419,0,0,7,0
ASV_742,0,0,0,38
ASV_7420,0,0,5,0
ASV_7421,1,0,4,0
ASV_7422,0,0,8,0
ASV_7423,0,0,7,0
ASV_7424,0,0,5,0
ASV_7425,1,0,5,0
ASV_7426,0,0,6,0
ASV_7427,0,0,4,0
ASV_7428,0,0,4,0
ASV_7429,1,0,4,0
ASV_743,0,0,0,35
ASV_7430,0,0,8,0
ASV_7431,1,0,5,0
ASV_7432,1,0,4,0
ASV_7433,0,0,10,0
ASV_7434,0,1,5,3
ASV_7435,0,0,5,0
ASV_7436,0,0,5,0
ASV_7437,0,0,6,0
ASV_7438,0,0,7,0
ASV_7439,0,0,4,0
ASV_744,0,0,0,47
ASV_7440,1,0,4,0
ASV_7441,0,0,5,0
ASV_7442,1,0,6,0
ASV_7443,0,0,5,0
ASV_7444,1,0,5,0
ASV_7445,0,0,6,0
ASV_7446,0,0,6,0
ASV_7447,0,0,6,0
ASV_7448,0,1,8,0
ASV_7449,0,0,4,0
ASV_745,0,0,0,45
ASV_7450,1,0,7,0
ASV_7451,0,0,9,0
ASV_7452,0,0,4,0
ASV_7453,1,0,5,0
ASV_7454,0,0,5,1
ASV_7455,0,0,5,0
ASV_7456,0,0,8,0
ASV_7457,0,0,6,0
ASV_7458,0,0,6,0
ASV_7459,0,0,5,0
ASV_746,0,0,0,41
ASV_7460,0,0,7,0
ASV_7461,0,0,8,0
ASV_7462,0,0,7,0
ASV_7463,0,0,8,2
ASV_7464,0,0,5,0
ASV_7465,0,0,5,0
ASV_7466,0,0,4,0
ASV_7467,0,0,9,0
ASV_7468,0,1,6,0
ASV_7469,0,0,7,0
ASV_747,0,0,0,38
ASV_7470,0,0,6,0
ASV_7471,0,0,7,0
ASV_7472,0,0,6,0
ASV_7473,0,2,5,0
ASV_7474,1,0,8,0
ASV_7475,0,2,7,1
ASV_7476,0,0,4,0
ASV_7477,0,0,5,1
ASV_7478,0,0,7,0
ASV_7479,0,0,8,0
ASV_748,0,0,0,39
ASV_7480,0,0,9,1
ASV_7481,0,0,6,0
ASV_7482,0,0,7,0
ASV_7483,0,0,5,0
ASV_7484,0,0,4,1
ASV_7485,0,0,5,0
ASV_7486,0,0,5,0
ASV_7487,1,0,4,0
ASV_7488,0,0,7,0
ASV_7489,0,0,5,2
ASV_749,40,0,0,0
ASV_7490,1,0,8,0
ASV_7491,0,0,5,0
ASV_7492,0,0,7,0
ASV_7493,0,0,8,0
ASV_7494,0,0,9,0
ASV_7495,2,0,4,0
ASV_7496,0,0,4,0
ASV_7497,1,0,4,0
ASV_7498,0,0,10,0
ASV_7499,0,0,8,0
ASV_75,0,185,0,0
ASV_750,39,0,0,0
ASV_7500,0,0,5,0
ASV_7501,0,0,7,0
ASV_7502,0,0,6,0
ASV_7503,0,0,4,0
ASV_7504,0,0,5,0
ASV_7505,0,0,7,0
ASV_7506,2,0,6,0
ASV_7507,0,0,4,0
ASV_7508,0,1,8,0
ASV_7509,0,1,5,0
ASV_751,37,0,0,0
ASV_7510,0,0,4,0
ASV_7511,0,0,6,0
ASV_7512,0,0,5,0
ASV_7513,0,0,5,0
ASV_7514,0,0,7,0
ASV_7515,0,0,4,0
ASV_7516,0,4,9,0
ASV_7517,0,0,7,0
ASV_7518,2,0,6,1
ASV_7519,0,0,9,0
ASV_752,44,0,0,0
ASV_7520,0,0,6,0
ASV_7521,0,1,5,1
ASV_7522,0,0,5,0
ASV_7523,0,0,5,1
ASV_7524,0,0,9,0
ASV_7525,0,0,7,0
ASV_7526,1,0,6,0
ASV_7527,2,0,4,0
ASV_7528,0,0,4,0
ASV_7529,0,0,5,0
ASV_753,40,0,0,0
ASV_7531,0,0,5,0
ASV_7532,0,0,5,0
ASV_7533,0,0,4,0
ASV_7534,0,1,5,0
ASV_7536,0,0,4,0
ASV_7537,0,0,6,0
ASV_7538,0,0,10,1
ASV_7539,1,0,6,0
ASV_754,37,0,0,0
ASV_7540,0,0,6,0
ASV_7541,0,0,5,0
ASV_7542,0,0,5,0
ASV_7543,0,0,9,2
ASV_7544,0,0,10,0
ASV_7545,0,0,6,0
ASV_7546,0,0,4,0
ASV_7547,0,0,6,0
ASV_7548,0,0,17,0
ASV_7549,1,0,6,0
ASV_755,40,0,0,0
ASV_7550,0,0,4,0
ASV_7551,0,0,5,0
ASV_7552,1,0,6,0
ASV_7553,0,0,7,0
ASV_7554,0,0,6,0
ASV_7555,1,0,5,0
ASV_7556,1,0,6,0
ASV_7557,0,0,7,0
ASV_7558,0,0,7,0
ASV_7559,0,0,9,1
ASV_756,39,0,0,0
ASV_7560,0,0,6,0
ASV_7561,0,1,6,0
ASV_7562,0,0,6,0
ASV_7563,0,0,6,0
ASV_7564,0,0,7,0
ASV_7565,0,0,4,0
ASV_7566,0,0,5,0
ASV_7567,0,0,4,0
ASV_7568,0,0,4,0
ASV_7569,0,0,4,0
ASV_757,0,42,0,0
ASV_7570,0,0,4,1
ASV_7571,0,0,5,0
ASV_7572,0,0,7,0
ASV_7573,1,1,5,0
ASV_7574,0,0,6,0
ASV_7575,0,0,4,0
ASV_7576,0,0,6,0
ASV_7577,0,0,6,0
ASV_7578,1,0,7,0
ASV_7579,0,0,6,2
ASV_758,0,38,0,0
ASV_7580,0,0,4,0
ASV_7581,0,0,5,0
ASV_7582,0,0,5,0
ASV_7583,0,0,6,0
ASV_7584,0,0,7,0
ASV_7585,0,0,5,0
ASV_7586,1,0,9,0
ASV_7587,0,0,4,0
ASV_7588,0,0,5,0
ASV_7589,0,0,7,0
ASV_759,0,37,0,0
ASV_7590,0,0,7,0
ASV_7591,0,0,6,0
ASV_7592,0,0,5,0
ASV_7593,0,0,5,0
ASV_7594,3,0,9,0
ASV_7595,0,0,6,0
ASV_7596,0,0,6,0
ASV_7597,0,0,6,0
ASV_7598,0,0,5,0
ASV_7599,0,0,4,0
ASV_76,0,0,0,165
ASV_760,0,37,0,0
ASV_7600,1,0,4,0
ASV_7601,0,0,6,0
ASV_7602,0,0,5,0
ASV_7603,0,0,6,0
ASV_7604,1,0,6,0
ASV_7605,0,0,5,0
ASV_7606,0,0,7,0
ASV_7607,0,0,5,0
ASV_7608,0,0,7,0
ASV_7609,0,1,7,0
ASV_761,0,37,0,0
ASV_7610,0,0,5,0
ASV_7611,0,0,9,0
ASV_7612,0,0,7,0
ASV_7613,0,0,4,0
ASV_7614,0,0,6,0
ASV_7615,0,0,5,0
ASV_7616,1,0,5,0
ASV_7617,0,0,5,0
ASV_7618,1,0,5,0
ASV_7619,0,0,6,0
ASV_762,0,38,0,0
ASV_7620,0,0,6,0
ASV_7621,0,0,5,0
ASV_7622,0,0,7,0
ASV_7623,0,0,6,0
ASV_7624,0,0,5,0
ASV_7625,1,0,5,0
ASV_7626,0,0,7,0
ASV_7627,0,0,5,0
ASV_7628,0,0,4,0
ASV_7629,0,0,5,0
ASV_763,0,37,0,0
ASV_7630,0,0,5,0
ASV_7631,0,0,4,0
ASV_7632,0,0,4,0
ASV_7633,0,0,8,0
ASV_7634,0,0,9,0
ASV_7635,0,0,4,0
ASV_7636,0,0,6,0
ASV_7637,0,0,5,1
ASV_7638,0,0,6,0
ASV_7639,0,0,4,0
ASV_764,0,35,0,0
ASV_7640,0,0,9,0
ASV_7641,2,0,7,0
ASV_7642,0,0,4,0
ASV_7643,0,0,6,1
ASV_7644,0,0,7,0
ASV_7645,0,0,5,0
ASV_7646,0,0,4,0
ASV_7647,0,0,6,1
ASV_7648,0,0,4,1
ASV_7649,0,0,4,0
ASV_765,0,0,35,0
ASV_7651,0,0,12,0
ASV_7652,0,0,8,0
ASV_7653,0,0,4,0
ASV_7654,0,0,4,1
ASV_7655,0,0,4,0
ASV_7656,0,0,6,1
ASV_7657,0,0,4,0
ASV_7658,0,0,10,0
ASV_7659,0,0,5,0
ASV_766,0,0,32,0
ASV_7660,0,0,6,0
ASV_7661,0,0,6,0
ASV_7662,0,0,5,0
ASV_7663,1,0,8,0
